HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
030101070807,11,0.5855,23,1.5626,21,1.1135,10,0.6360,13,0.3776,1,0.0449,7,0.4433,3,0.1301,2,0.0171,10,0.1401,17,0.2972,18,1.0825,15,0.2895,11,0.3865,17,0.1848,15,0.1778,5,0.0452,9,0.1589,1,0.0170,12,0.3407,3,0.2439,13,0.2043,38,1.5426,23,1.4790,21,1.4060,22,1.1719,13,0.4782,13,0.5083,6,0.4890,7,0.2619,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.1464,4,0.1464,3,0.1462,4,0.0692,10,0.1766,6,0.1900,10,0.2123,12,0.1010,8,0.0774,5,0.0435,5,0.0414,5,0.1177,4,0.0620,4,0.1287,1,0.0661,2,0.0171,3,0.0498,4,0.0780,1,0.0001,0,0.0000,8,0.5674,0,0.0000,14,0.5087,14,0.5087,3,0.0620,3,0.0620,3,0.0620,3,0.0620,6,0.2082,6,0.2082,2,0.0171,3,0.0263,11,0.1285,7,0.1041,12,0.0864,11,0.0856,4,0.0312,5,0.1055,1,0.0661,2,0.0171,7,0.1288,3,0.0895,15,0.8694,4,0.1313,1,0.0449,2,0.1111,3,0.3384,1,0.0449,1,0.0170,8,0.0997,11,0.2111,9,0.1119,7,0.0744,5,0.0452,5,0.0993,0,0.0000,4,0.1116,7,0.6763,2,0.0557,4,0.1254,1,0.0434,0,0.0000
030101070901,13,0.7736,22,1.4991,24,1.6410,10,0.7030,11,0.4947,1,0.0643,7,0.5427,3,0.1342,2,0.0601,11,0.4747,19,0.8279,19,1.0750,12,0.6014,9,0.4546,17,1.0076,16,0.8715,6,0.3279,10,0.5348,1,0.0600,13,0.6197,3,0.1851,16,0.8692,32,1.8316,21,1.1672,19,1.0837,20,1.2021,13,0.6309,12,0.8027,10,0.5665,7,0.4136,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.2069,4,0.2069,3,0.2069,4,0.1410,10,0.5322,5,0.2404,9,0.4812,11,0.5728,8,0.3821,5,0.1754,5,0.2680,5,0.2617,4,0.1481,2,0.0601,1,0.0322,2,0.0601,3,0.1671,4,0.1934,1,0.0000,0,0.0000,6,0.2994,0,0.0000,13,0.7932,13,0.7932,3,0.1244,3,0.1244,3,0.1244,3,0.1244,6,0.3312,6,0.3312,2,0.0601,4,0.1428,13,0.6863,7,0.3285,12,0.7361,12,0.7006,5,0.3359,5,0.2933,1,0.0322,2,0.0601,7,0.3547,3,0.1557,14,0.7329,5,0.2558,1,0.0643,2,0.0965,2,0.1175,1,0.0643,1,0.0600,8,0.4630,12,0.6821,8,0.4665,7,0.4191,5,0.3267,5,0.2298,0,0.0000,4,0.2493,5,0.2931,2,0.1187,3,0.1501,1,0.0532,0,0.0000
030101070902,13,1.8016,22,2.7260,23,2.1273,10,0.8582,10,1.0432,1,0.0710,7,0.5831,3,0.1736,2,0.0563,11,0.4776,19,0.9604,19,1.8697,14,1.1692,11,1.0707,17,1.0369,16,0.8042,6,0.2937,10,0.6795,1,0.0562,14,0.5955,3,0.2822,15,0.6618,32,3.0345,23,1.9219,21,1.7948,19,2.5093,14,0.9532,13,0.7307,9,1.0676,7,0.4416,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.1823,4,0.1823,3,0.1822,4,0.1503,10,0.4986,6,0.3238,10,0.4744,11,0.6045,8,0.3993,5,0.2272,5,0.2692,5,0.2326,4,0.1402,4,0.1585,1,0.0689,2,0.0563,3,0.1964,4,0.2332,1,0.0001,0,0.0000,8,0.6212,0,0.0000,13,0.9291,13,0.9291,3,0.1273,3,0.1273,3,0.1273,3,0.1273,6,0.3095,6,0.3095,2,0.0563,4,0.3267,13,0.8424,7,0.3240,12,0.7283,12,0.7003,5,0.4081,5,0.3282,1,0.0689,2,0.0563,7,0.3689,3,0.1821,16,1.1792,4,0.2854,1,0.0710,2,0.1399,3,0.3113,1,0.0710,1,0.0562,8,0.3875,12,0.5383,8,0.4691,7,0.3805,5,0.2917,5,0.2713,0,0.0000,4,0.2144,7,0.6988,2,0.0985,4,0.1939,1,0.0436,0,0.0000
030101070903,14,2.4990,26,4.8319,25,4.5947,11,2.3382,20,4.1566,1,0.1297,7,1.4451,3,0.5225,2,0.1630,10,0.6126,18,1.2454,19,3.4203,19,2.7735,17,3.0938,17,0.8880,15,0.8902,5,0.2000,9,0.9076,1,0.0634,13,1.4855,3,0.6373,14,1.1514,49,8.4500,23,4.4823,21,4.2592,25,4.5685,14,1.4647,13,1.5565,9,1.6205,7,0.8286,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.7591,4,0.7591,3,0.6596,4,0.3245,10,0.7282,6,0.6360,10,0.8359,12,0.5676,8,0.4328,5,0.2909,5,0.2887,5,0.4668,4,0.2911,4,0.5511,1,0.1918,2,0.1630,3,0.1958,4,0.2784,1,0.0996,0,0.0000,8,1.6172,0,0.0000,14,2.2578,14,2.2578,3,0.2927,3,0.2927,3,0.2927,3,0.2927,6,0.9522,6,0.9522,2,0.1630,4,0.1214,13,0.5835,7,0.4593,13,0.5851,12,0.5591,5,0.1484,5,0.4623,1,0.1918,2,0.1630,7,0.5670,3,0.3749,15,2.6422,4,0.5110,1,0.1297,2,0.3215,3,0.8592,1,0.1297,1,0.0634,8,0.4620,12,1.0191,9,0.4504,7,0.3165,5,0.2000,5,0.4422,0,0.0000,4,0.4254,7,1.8968,2,0.1698,4,0.4150,1,0.1219,0,0.0000
030102011205,9,0.0141,10,0.0104,14,0.0213,4,0.0058,6,0.0108,1,0.0008,5,0.0060,2,0.0015,2,0.0042,10,0.0139,15,0.0361,13,0.0223,10,0.0162,3,0.0061,12,0.0239,12,0.0247,5,0.0100,8,0.0175,1,0.0019,10,0.0355,2,0.0029,10,0.0305,16,0.0258,17,0.0415,15,0.0383,10,0.0189,12,0.0381,10,0.0337,5,0.0063,6,0.0139,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.0083,3,0.0083,2,0.0061,4,0.0075,9,0.0132,7,0.0078,11,0.0188,10,0.0183,8,0.0145,5,0.0081,4,0.0087,5,0.0112,5,0.0074,4,0.0077,1,0.0018,2,0.0042,3,0.0050,4,0.0060,2,0.0037,1,0.0014,7,0.0110,1,0.0014,9,0.0130,9,0.0130,3,0.0050,3,0.0050,3,0.0050,3,0.0050,5,0.0111,5,0.0111,2,0.0042,3,0.0006,12,0.0168,7,0.0094,9,0.0191,10,0.0205,4,0.0073,4,0.0071,1,0.0018,2,0.0042,7,0.0091,4,0.0063,12,0.0174,5,0.0077,1,0.0008,2,0.0026,3,0.0044,1,0.0008,1,0.0019,8,0.0131,10,0.0331,7,0.0142,7,0.0151,5,0.0100,4,0.0081,0,0.0000,3,0.0225,3,0.0048,2,0.0052,3,0.0065,1,0.0033,0,0.0000
030102011206,10,0.0192,15,0.0319,19,0.0335,7,0.0161,7,0.0094,1,0.0013,7,0.0154,3,0.0041,2,0.0014,9,0.0049,13,0.0067,14,0.0170,10,0.0127,4,0.0081,14,0.0074,13,0.0077,5,0.0018,8,0.0079,1,0.0006,11,0.0298,3,0.0070,9,0.0131,22,0.0355,20,0.0547,18,0.0525,14,0.0215,12,0.0235,9,0.0111,7,0.0262,6,0.0062,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.0055,4,0.0055,3,0.0047,4,0.0029,8,0.0037,6,0.0071,11,0.0084,12,0.0048,8,0.0035,5,0.0024,5,0.0026,5,0.0038,5,0.0069,4,0.0058,1,0.0018,2,0.0014,3,0.0015,4,0.0023,2,0.0052,1,0.0044,8,0.0201,1,0.0044,12,0.0147,12,0.0147,3,0.0027,3,0.0027,3,0.0027,3,0.0027,6,0.0074,6,0.0074,2,0.0014,2,0.0003,11,0.0086,6,0.0038,11,0.0048,10,0.0048,4,0.0019,5,0.0042,1,0.0018,2,0.0014,7,0.0077,4,0.0078,14,0.0287,5,0.0094,1,0.0013,2,0.0031,3,0.0096,1,0.0013,1,0.0006,7,0.0038,8,0.0052,9,0.0045,7,0.0030,5,0.0018,5,0.0039,0,0.0000,2,0.0010,5,0.0178,2,0.0016,3,0.0028,1,0.0011,0,0.0000
030102020505,10,0.0118,14,0.0177,18,0.0217,7,0.0105,6,0.0055,1,0.0009,7,0.0103,3,0.0027,2,0.0009,7,0.0028,11,0.0035,13,0.0104,8,0.0032,2,0.0023,12,0.0034,12,0.0039,5,0.0008,8,0.0030,1,0.0003,9,0.0094,2,0.0008,9,0.0132,20,0.0190,15,0.0161,14,0.0150,14,0.0124,10,0.0115,9,0.0080,6,0.0180,6,0.0041,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.0042,4,0.0042,3,0.0037,4,0.0018,8,0.0031,6,0.0045,10,0.0058,9,0.0023,6,0.0018,3,0.0010,5,0.0015,5,0.0029,5,0.0047,4,0.0039,1,0.0010,2,0.0009,2,0.0004,3,0.0008,2,0.0035,1,0.0029,5,0.0051,1,0.0029,11,0.0100,11,0.0100,3,0.0018,3,0.0018,3,0.0018,3,0.0018,6,0.0054,6,0.0054,2,0.0009,2,0.0002,10,0.0055,6,0.0023,10,0.0024,8,0.0019,3,0.0004,5,0.0027,1,0.0010,2,0.0009,6,0.0050,4,0.0051,11,0.0101,6,0.0177,1,0.0009,2,0.0019,2,0.0017,1,0.0009,1,0.0003,8,0.0026,9,0.0142,9,0.0021,7,0.0013,5,0.0008,5,0.0024,0,0.0000,2,0.0004,3,0.0032,2,0.0012,3,0.0018,1,0.0009,0,0.0000
030102030103,10,0.5377,17,0.6922,20,0.9076,8,0.3014,7,0.3803,1,0.0358,7,0.4086,3,0.0859,2,0.1423,10,0.4441,17,1.3012,15,0.8704,9,0.5770,3,0.1830,16,0.9111,15,0.9594,5,0.3088,8,0.5047,1,0.0627,11,1.1716,3,0.1854,12,1.0875,22,0.9598,21,1.6201,19,1.5334,15,0.6240,13,1.2625,12,1.1722,6,0.4100,7,0.4703,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.2484,4,0.2484,3,0.1688,4,0.2535,10,0.4884,7,0.3445,11,0.7204,12,0.5577,8,0.4541,5,0.2369,5,0.2778,5,0.4014,5,0.3024,4,0.3266,1,0.0556,2,0.1423,3,0.1504,4,0.1872,2,0.1646,1,0.0851,8,0.5817,1,0.0851,13,0.5267,13,0.5267,3,0.1781,3,0.1781,3,0.1781,3,0.1781,6,0.3469,6,0.3469,2,0.1423,3,0.0472,12,0.6021,7,0.3002,12,0.7999,11,0.8290,4,0.1636,5,0.2623,1,0.0556,2,0.1423,8,0.3960,4,0.2794,15,0.8585,5,0.3544,1,0.0358,2,0.0914,3,0.2222,1,0.0358,1,0.0627,8,0.4273,11,0.9092,9,0.4274,7,0.4652,5,0.3088,5,0.2658,0,0.0000,4,0.5959,6,0.3278,2,0.1563,3,0.2087,1,0.0989,0,0.0000
030102030201,10,0.3510,17,0.4167,20,0.5913,8,0.2003,7,0.2667,1,0.0239,7,0.2546,3,0.0547,2,0.0693,10,0.2496,17,0.5269,15,0.4435,10,0.3546,4,0.1686,15,0.3584,14,0.3742,5,0.1428,8,0.3016,1,0.0305,11,0.7139,3,0.1122,13,0.3994,23,0.6520,21,1.0707,19,1.0058,15,0.4201,12,0.7650,11,0.5663,7,0.2549,7,0.2394,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.1561,4,0.1561,3,0.1172,4,0.1300,10,0.2356,7,0.2290,11,0.3855,12,0.2861,8,0.2281,5,0.1368,5,0.1335,5,0.1875,5,0.1596,4,0.1979,1,0.0422,2,0.0693,3,0.0949,4,0.1182,2,0.0935,1,0.0546,8,0.3583,1,0.0546,13,0.3284,13,0.3284,3,0.0932,3,0.0932,3,0.0932,3,0.0932,6,0.2104,6,0.2104,2,0.0693,3,0.0316,12,0.3214,7,0.1685,12,0.2808,11,0.3025,4,0.1035,5,0.1343,1,0.0422,2,0.0693,8,0.2145,4,0.1559,15,0.5165,5,0.1977,1,0.0239,2,0.0660,3,0.1559,1,0.0239,1,0.0305,8,0.2129,11,0.4437,9,0.2196,7,0.2190,5,0.1428,5,0.1444,0,0.0000,4,0.2571,6,0.2261,2,0.0772,3,0.1102,1,0.0505,0,0.0000
030102030202,10,0.4060,18,0.5954,20,0.7522,8,0.3367,7,0.2621,1,0.0232,7,0.3187,3,0.0959,2,0.0566,10,0.1574,17,0.4520,15,0.3889,10,0.1881,4,0.1442,16,0.2899,15,0.3178,5,0.0840,8,0.1924,1,0.0227,12,0.4178,3,0.0931,13,0.3675,24,0.7009,22,0.7038,20,0.6723,16,0.4679,13,0.4588,12,0.4894,7,0.2201,7,0.1818,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.1963,4,0.1963,3,0.1624,4,0.0922,10,0.1961,7,0.1770,11,0.3157,12,0.1728,8,0.1424,5,0.0714,5,0.0963,5,0.1687,5,0.1778,4,0.1797,1,0.0267,2,0.0566,3,0.0396,4,0.0534,2,0.1203,1,0.0864,8,0.3047,1,0.0864,13,0.3832,13,0.3832,3,0.0798,3,0.0798,3,0.0798,3,0.0798,6,0.2422,6,0.2422,2,0.0566,3,0.0133,12,0.2631,7,0.1166,12,0.2524,11,0.2477,4,0.0384,5,0.1128,1,0.0267,2,0.0566,8,0.2057,4,0.1751,15,0.4611,5,0.2059,1,0.0232,2,0.0499,3,0.1092,1,0.0232,1,0.0227,8,0.1566,11,0.3168,9,0.1236,7,0.1288,5,0.0840,5,0.1073,0,0.0000,4,0.2150,6,0.2080,2,0.0571,3,0.0838,1,0.0432,0,0.0000
030102030203,10,0.4460,17,0.6716,19,0.6733,7,0.2432,7,0.2124,1,0.0355,6,0.3113,3,0.0877,2,0.0716,10,0.2121,17,0.6053,14,0.5332,10,0.2464,4,0.0832,16,0.3461,15,0.3849,5,0.1094,8,0.2059,1,0.0275,12,0.6193,3,0.1769,13,0.5132,23,0.6084,21,1.1654,19,1.1070,15,0.3499,13,0.6678,12,0.6257,7,0.3302,7,0.2773,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.1662,4,0.1662,3,0.1222,4,0.1271,10,0.2538,7,0.2675,11,0.4245,12,0.2161,8,0.1868,5,0.0961,5,0.1174,5,0.2235,5,0.2244,4,0.2528,1,0.0538,2,0.0716,3,0.0453,4,0.0696,2,0.1457,1,0.1016,8,0.5375,1,0.1016,12,0.3474,12,0.3474,3,0.1071,3,0.1071,3,0.1071,3,0.1071,6,0.2293,6,0.2293,2,0.0716,3,0.0131,12,0.3248,7,0.1593,12,0.3257,11,0.3284,4,0.0514,5,0.1481,1,0.0538,2,0.0716,8,0.2537,4,0.2271,14,0.7086,5,0.2708,1,0.0355,2,0.0893,3,0.2490,1,0.0355,1,0.0275,8,0.1978,11,0.4144,9,0.1630,7,0.1670,5,0.1094,5,0.1480,0,0.0000,4,0.2692,5,0.3747,2,0.0774,3,0.1194,1,0.0579,0,0.0000
030102030204,10,0.6660,15,0.9917,18,1.1378,6,0.3886,7,0.4714,1,0.0471,6,0.4840,3,0.1106,2,0.1613,10,0.5382,16,1.3941,13,1.0017,10,0.7126,4,0.2172,16,1.1036,15,1.1500,5,0.3451,8,0.6341,1,0.0711,12,1.4968,3,0.2213,12,1.1179,22,1.3350,20,2.0524,18,1.9283,14,0.9606,13,1.6194,11,1.2972,6,0.3891,6,0.5373,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.2706,4,0.2706,3,0.1805,4,0.2965,9,0.5565,7,0.4286,11,0.8212,12,0.6438,8,0.5195,5,0.2874,5,0.3125,5,0.4490,5,0.3515,4,0.3774,1,0.0805,2,0.1613,3,0.1947,4,0.2426,2,0.1959,1,0.1057,8,0.6627,1,0.1057,11,0.6177,11,0.6177,3,0.2084,3,0.2084,3,0.2084,3,0.2084,6,0.3888,6,0.3888,2,0.1613,3,0.0663,12,0.7114,7,0.3687,12,0.8188,11,0.8618,4,0.2069,5,0.3083,1,0.0805,2,0.1613,7,0.4646,4,0.3379,13,0.9965,5,0.4271,1,0.0471,2,0.1275,3,0.2414,1,0.0471,1,0.0711,8,0.4940,10,1.0346,9,0.4994,7,0.5233,5,0.3451,5,0.3178,0,0.0000,3,0.6372,4,0.3581,2,0.1701,3,0.2369,1,0.1044,0,0.0000
030102030205,10,0.9322,19,1.4682,21,1.5230,9,0.5705,7,0.5363,1,0.0704,7,0.6122,3,0.1767,2,0.1345,10,0.4649,17,0.9687,16,1.0584,10,0.6709,5,0.1883,16,0.8407,15,0.8769,5,0.2610,8,0.5882,1,0.0579,12,1.5942,3,0.3264,13,0.7246,25,1.5727,22,2.6687,20,2.5203,17,1.1050,13,1.7420,12,1.0632,7,0.6095,7,0.5184,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.2908,4,0.2908,3,0.2142,4,0.2626,10,0.4541,7,0.5645,11,0.8260,12,0.5099,8,0.4066,5,0.2388,5,0.2502,5,0.3834,5,0.4152,4,0.4778,1,0.1089,2,0.1345,3,0.1613,4,0.2145,2,0.2698,1,0.1932,8,0.9779,1,0.1932,13,0.7150,13,0.7150,3,0.2049,3,0.2049,3,0.2049,3,0.2049,6,0.4191,6,0.4191,2,0.1345,3,0.0559,12,0.6836,7,0.3447,12,0.5825,11,0.6200,4,0.1739,5,0.3055,1,0.1089,2,0.1345,8,0.5178,4,0.4391,15,1.3729,5,0.5489,1,0.0704,2,0.1793,3,0.4244,1,0.0704,1,0.0579,8,0.4108,11,0.7345,9,0.4223,7,0.4016,5,0.2610,5,0.3029,0,0.0000,4,0.3592,6,0.6433,2,0.1527,3,0.2266,1,0.0963,0,0.0000
030102030206,11,0.8088,19,1.2570,22,1.5961,10,0.7494,9,0.5785,1,0.0447,7,0.6387,3,0.2129,2,0.0952,10,0.3105,17,0.6967,16,0.7695,11,0.4365,6,0.3124,16,0.5818,15,0.6091,5,0.1645,8,0.4313,1,0.0411,12,0.9545,3,0.1649,13,0.5855,27,1.6001,22,1.5458,20,1.4706,17,1.1160,13,1.0095,12,0.7833,7,0.4824,7,0.3245,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.3645,4,0.3645,3,0.3105,4,0.1735,10,0.3319,7,0.3109,11,0.5050,12,0.3502,8,0.2716,5,0.1499,5,0.1782,5,0.2690,5,0.2973,4,0.2717,1,0.0574,2,0.0952,3,0.0935,4,0.1258,2,0.2015,1,0.1474,8,0.5239,1,0.1474,14,0.7887,14,0.7887,3,0.1399,3,0.1399,3,0.1399,3,0.1399,6,0.4503,6,0.4503,2,0.0952,3,0.0431,12,0.4742,7,0.2229,12,0.4280,11,0.4210,4,0.0959,5,0.2224,1,0.0574,2,0.0952,8,0.3619,4,0.3190,15,0.8724,5,0.3824,1,0.0447,2,0.1021,3,0.1856,1,0.0447,1,0.0411,8,0.2774,11,0.5059,9,0.2726,7,0.2553,5,0.1645,5,0.2033,0,0.0000,4,0.2839,6,0.3791,2,0.0959,3,0.1440,1,0.0620,0,0.0000
030102030301,9,0.7125,14,1.2652,15,1.1946,6,0.4852,5,0.4355,1,0.0633,6,0.5364,3,0.1377,2,0.1920,10,0.6638,16,1.6566,13,1.1985,9,0.7581,2,0.1630,15,1.2633,15,1.3185,5,0.3869,8,0.7530,1,0.0832,11,0.8009,3,0.2747,12,1.3408,18,1.5547,19,1.5273,17,1.3709,13,1.1941,12,0.9540,10,1.5400,6,0.5657,6,0.6576,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4,0.3061,4,0.3061,3,0.1973,4,0.3441,9,0.6683,7,0.5211,11,0.9770,11,0.7704,8,0.6256,5,0.3614,5,0.3638,5,0.5526,5,0.4472,4,0.4616,1,0.1029,2,0.1920,3,0.2378,4,0.2930,2,0.2631,1,0.1543,8,0.8803,1,0.1543,10,0.6345,10,0.6345,3,0.2553,3,0.2553,3,0.2553,3,0.2553,6,0.4526,6,0.4526,2,0.1920,3,0.0788,12,0.8645,7,0.4452,11,0.9138,11,0.9666,4,0.2630,5,0.3731,1,0.1029,2,0.1920,7,0.5770,4,0.4403,13,1.2832,5,0.5477,1,0.0633,2,0.1662,3,0.3520,1,0.0633,1,0.0832,8,0.5843,10,1.3006,8,0.5749,7,0.5927,5,0.3869,5,0.3820,0,0.0000,3,0.8236,4,0.5028,2,0.2101,3,0.3015,1,0.1404,0,0.0000
