HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.6a,UR_CA_4.2.6a,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.6a,UR_PA_4.2.6a,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.6a,UR_SA_4.2.6a,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.10,UR_SW_4.3.10,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
030501050401,6,0.1557,6,0.1906,8,0.2161,5,0.1249,3,0.0367,0,0.0000,2,0.1107,5,0.1553,4,0.1172,2,0.1089,13,0.7549,20,1.0686,14,0.6293,4,0.2063,0,0.0000,12,0.4798,11,0.4667,5,0.2212,7,0.3221,2,0.1781,14,1.0500,2,0.1089,11,0.4601,7,0.2165,20,1.1404,19,1.1049,5,0.1420,15,1.1491,14,0.9645,4,0.2557,9,0.3256,1,0.0836,1,0.0836,1,0.0836,1,0.1369,3,0.2914,3,0.2914,2,0.1545,3,0.2914,3,0.2914,2,0.1545,3,0.1568,4,0.2937,2,0.0860,9,1.1552,15,0.6953,14,0.7268,18,0.8810,12,0.4984,7,0.2960,4,0.2679,5,0.1774,14,1.0204,15,0.7936,14,0.7802,1,0.0607,3,0.1090,4,0.2399,9,0.7696,3,0.1564,2,0.1524,10,1.1185,1,0.0155,9,0.2870,9,0.2870,0,0.0000,5,0.2906,5,0.2906,6,0.2947,6,0.2947,7,0.2265,7,0.2265,2,0.1089,9,0.5116,18,0.9089,12,0.6618,11,0.4987,9,0.3935,4,0.2312,4,0.1979,1,0.0607,3,0.1388,12,0.5977,3,0.1245,15,0.9103,4,0.1248,4,0.1152,0,0.0000,3,0.1714,5,0.1796,4,0.1152,1,0.0381,13,0.6453,14,0.6432,7,0.2737,8,0.3942,5,0.2212,6,0.3584,3,0.1456,0,0.0000,5,0.2249,6,0.3882,4,0.2391,7,0.4863,5,0.3098,2,0.0045
030501050402,6,0.1861,6,0.2431,8,0.2679,5,0.1557,3,0.0402,0,0.0000,2,0.1329,5,0.1852,4,0.1402,2,0.1345,14,1.0060,20,1.3581,14,0.8067,6,0.2577,0,0.0000,14,0.5848,13,0.5790,5,0.2654,7,0.4087,2,0.2221,14,1.3963,2,0.1372,11,0.5664,9,0.2647,20,1.5460,19,1.4848,7,0.1757,15,1.5224,14,1.2826,4,0.3654,9,0.4329,1,0.1017,1,0.1017,1,0.1017,1,0.2117,3,0.4060,3,0.4060,2,0.1942,3,0.4060,3,0.4060,2,0.1942,3,0.1933,4,0.4051,2,0.1039,9,3.7327,15,3.1535,14,3.2890,18,3.4665,13,0.5878,8,0.3755,5,0.3529,5,0.2141,14,1.3492,15,1.0884,14,3.3764,1,0.0929,3,0.1346,5,0.3479,10,3.2981,3,0.1624,2,0.2289,10,1.4487,1,0.0172,9,0.3574,9,0.3574,0,0.0000,5,0.3599,5,0.3599,6,0.3651,6,0.3651,7,0.2756,7,0.2756,2,0.1345,9,0.6429,18,1.1506,12,0.8375,12,0.5816,10,0.4840,5,0.2973,4,0.2425,1,0.0929,3,0.1790,12,0.7617,3,0.1517,15,1.1698,4,0.1525,4,0.1390,0,0.0000,3,0.2258,5,0.2136,4,0.1390,1,0.0450,13,0.8016,14,0.8066,7,0.3333,8,0.4726,5,0.2654,6,0.4564,3,0.1815,0,0.0000,5,0.2754,6,0.5191,4,0.2835,7,0.6318,5,0.3772,2,0.0061
030501050403,6,0.3805,6,0.4920,8,0.5423,5,0.3225,3,0.1170,0,0.0000,2,0.2399,5,0.3751,4,0.2788,2,0.2270,14,1.5709,20,2.1227,14,1.2516,6,0.5259,0,0.0000,14,1.4917,13,1.2737,5,0.5364,7,0.7721,2,0.3537,14,1.7500,2,0.2033,11,1.0964,9,0.6018,20,2.0372,19,2.0235,7,0.4343,15,2.0018,14,1.6405,4,0.5038,9,0.6709,1,0.1791,1,0.1791,1,0.1791,0,0.0000,2,0.3274,2,0.3274,2,0.3274,2,0.3274,2,0.3274,2,0.3274,3,0.3221,3,0.3221,2,0.1914,8,1.9092,14,1.6678,13,1.0196,16,1.8033,13,1.7906,8,1.1396,5,0.5685,5,0.8829,13,1.7804,15,1.4406,12,1.3490,1,0.0305,3,0.6270,5,0.3433,8,1.0399,3,0.3482,1,0.0309,10,1.8838,1,0.0309,9,0.6730,9,0.6730,0,0.0000,5,0.6152,5,0.6152,6,0.6418,6,0.6418,7,0.5112,7,0.5112,2,0.2270,9,1.0332,18,1.8144,12,1.2693,12,1.4388,10,1.0484,5,0.5077,4,0.4851,1,0.0305,3,0.2522,12,1.2014,3,0.2579,15,1.7807,4,0.2633,4,0.2718,0,0.0000,3,0.2704,5,0.4043,4,0.2718,1,0.0963,13,1.3426,14,1.4252,7,0.8263,8,0.9690,5,0.5364,6,0.7127,3,0.2932,0,0.0000,5,0.5481,6,0.6860,4,0.5430,7,0.8664,5,0.6228,2,0.0319
030501050404,6,0.3875,6,0.4948,8,0.5457,5,0.3246,3,0.0929,0,0.0000,2,0.2602,5,0.3841,4,0.2921,2,0.2552,14,1.9976,20,2.4875,14,1.5059,6,0.6475,0,0.0000,14,1.2147,13,1.1713,5,0.5057,7,0.7788,2,0.4155,14,2.5953,2,0.2555,11,1.1075,9,0.6811,20,2.6531,19,2.5612,7,0.5163,15,2.8119,14,2.4128,4,0.8243,9,0.8260,1,0.1919,1,0.1919,1,0.1919,1,0.2332,3,0.5968,3,0.5968,2,0.3635,3,0.5968,3,0.5968,2,0.3635,3,0.3675,4,0.6008,2,0.2043,9,2.7815,15,2.2424,17,1.7782,18,3.0553,14,1.6528,10,1.1692,6,0.6238,5,0.8956,14,2.3729,19,2.8674,15,2.3340,1,0.1559,3,0.7277,5,0.8131,10,1.9433,4,0.3689,2,0.2848,10,2.5630,1,0.0515,9,0.7089,9,0.7089,0,0.0000,5,0.6871,5,0.6871,6,0.7065,6,0.7065,7,0.5507,7,0.5507,2,0.2552,9,1.1818,18,2.1450,12,1.5532,12,1.1840,10,0.9321,5,0.5383,4,0.4688,1,0.1559,3,0.3548,12,1.4180,3,0.3067,15,2.1066,4,0.3101,4,0.2830,0,0.0000,3,0.4161,5,0.4244,4,0.2830,1,0.0920,13,1.5279,14,1.5440,7,0.6702,8,0.8976,5,0.5057,6,0.8374,3,0.3484,0,0.0000,5,0.5393,6,0.9027,4,0.5585,7,1.1087,5,0.7026,2,0.0227
030501050405,6,0.2086,6,0.2864,8,0.2965,5,0.1686,3,0.0621,0,0.0000,2,0.1390,5,0.2076,4,0.1529,2,0.1280,14,0.8714,20,1.2512,14,0.7181,6,0.3197,0,0.0000,14,0.9206,13,0.7642,5,0.3318,7,0.4711,2,0.1996,14,0.9881,2,0.1198,11,0.6436,9,0.3576,20,1.1982,19,1.1748,7,0.2604,15,1.1477,14,0.9158,4,0.2533,9,0.3704,1,0.1108,1,0.1108,1,0.1108,0,0.0000,2,0.1895,2,0.1895,2,0.1895,2,0.1895,2,0.1895,2,0.1895,3,0.1900,3,0.1900,2,0.1167,9,1.1631,15,0.7886,13,0.6330,17,0.8667,13,0.8295,8,0.4435,5,0.3344,5,0.2907,13,0.6366,14,0.6647,13,0.6006,1,0.0258,3,0.1280,5,0.2655,9,0.7028,3,0.1882,1,0.0155,10,1.1068,1,0.0155,9,0.3698,9,0.3698,0,0.0000,5,0.3456,5,0.3456,6,0.3537,6,0.3537,7,0.2819,7,0.2819,2,0.1280,9,0.5899,18,1.0681,12,0.7216,12,0.8660,10,0.6226,5,0.2992,4,0.2818,1,0.0258,3,0.1553,12,0.6886,3,0.1435,15,1.0519,4,0.1445,4,0.1480,0,0.0000,3,0.1647,5,0.2108,4,0.1480,1,0.0547,13,0.7700,14,0.8186,7,0.5158,8,0.5770,5,0.3318,6,0.4152,3,0.1588,0,0.0000,5,0.3013,6,0.4017,4,0.2991,7,0.4930,5,0.3292,2,0.0090
030501050406,7,0.4267,6,0.5487,9,0.6278,5,0.3652,3,0.1294,0,0.0000,2,0.2341,5,0.3909,4,0.2937,2,0.2069,14,1.5360,20,2.0371,14,1.2014,5,0.5235,0,0.0000,14,1.7172,13,1.3873,5,0.5604,7,0.7998,2,0.3133,14,1.2756,2,0.1798,11,1.1696,8,0.6257,20,1.6255,19,1.5869,6,0.4736,15,1.5419,14,1.2392,4,0.4988,9,0.6393,2,0.1986,2,0.1986,2,0.1986,0,0.0000,2,0.2891,2,0.2891,2,0.2891,2,0.2891,2,0.2891,2,0.2891,4,0.3264,4,0.3264,3,0.2167,8,1.5523,14,1.2006,12,0.8891,15,1.2322,13,1.5406,8,0.7919,5,0.5619,5,0.5215,12,0.9791,13,0.8380,12,0.6179,1,0.0153,3,0.2069,4,0.2491,7,0.8654,3,0.3377,1,0.0423,10,1.4932,1,0.0423,9,0.7054,10,0.7374,0,0.0000,5,0.5636,5,0.5636,6,0.6050,6,0.6050,7,0.5044,7,0.5044,2,0.2069,9,0.9657,18,1.6739,12,1.1737,12,1.6226,10,1.1540,5,0.5146,4,0.4981,1,0.0153,3,0.2094,12,1.1379,3,0.2492,15,1.5721,4,0.2530,4,0.2793,0,0.0000,3,0.2494,5,0.3534,4,0.2793,1,0.0972,13,1.2326,14,1.4648,7,0.9442,8,1.0068,5,0.5604,6,0.6876,3,0.2570,0,0.0000,5,0.5645,6,0.5222,4,0.4650,7,0.6427,5,0.5053,2,0.0452
030501050407,7,0.1342,6,0.1770,9,0.1966,5,0.1142,3,0.0419,0,0.0000,2,0.0788,5,0.1253,4,0.0928,2,0.0697,14,0.5003,22,0.6953,14,0.3954,5,0.1761,0,0.0000,15,0.5730,14,0.4619,6,0.1925,7,0.2682,2,0.1062,12,0.4205,2,0.0610,11,0.3854,8,0.2087,17,0.5405,16,0.5332,6,0.1530,14,0.5275,12,0.4045,4,0.1478,9,0.2052,2,0.0651,2,0.0651,2,0.0651,0,0.0000,2,0.1005,2,0.1005,2,0.1005,2,0.1005,2,0.1005,2,0.1005,4,0.1068,4,0.1068,3,0.0697,7,0.4265,12,0.3912,11,0.2883,13,0.4132,13,0.5124,8,0.2678,5,0.1893,4,0.1753,11,0.3282,10,0.2765,7,0.2026,1,0.0010,2,0.0697,2,0.0800,5,0.2887,3,0.1071,1,0.0108,9,0.5043,1,0.0108,9,0.2265,10,0.2338,0,0.0000,5,0.1911,5,0.1911,6,0.2006,6,0.2006,7,0.1640,7,0.1640,2,0.0697,10,0.3384,18,0.5771,12,0.3894,12,0.5385,10,0.3858,5,0.1740,4,0.1668,1,0.0010,2,0.0697,12,0.3763,3,0.0805,14,0.5300,4,0.0820,4,0.0897,0,0.0000,3,0.0798,5,0.1185,4,0.0897,1,0.0326,12,0.4176,14,0.4801,7,0.3160,8,0.3424,5,0.1924,6,0.2283,3,0.0862,0,0.0000,5,0.1874,5,0.1755,4,0.1628,6,0.2197,5,0.1754,2,0.0110
030501050501,6,0.3707,6,0.4821,8,0.5022,5,0.2986,3,0.1140,0,0.0000,2,0.2351,5,0.3609,4,0.2690,2,0.2129,14,1.4231,21,1.8771,13,1.1064,6,0.4903,0,0.0000,15,1.4337,14,1.2047,6,0.5226,7,0.7335,2,0.3332,13,1.3044,2,0.1716,11,0.9651,9,0.5638,17,1.5302,17,1.5263,7,0.4034,15,1.6034,13,1.2213,4,0.4361,8,0.6375,1,0.1778,1,0.1778,1,0.1778,0,0.0000,2,0.2993,2,0.2993,2,0.2993,2,0.2993,2,0.2993,2,0.2993,3,0.3157,3,0.3157,2,0.1947,7,1.5329,12,1.0814,11,7.8372,16,1.4093,14,8.1838,9,7.5773,5,0.4984,6,0.6706,11,1.0137,12,0.8462,9,0.8027,0,0.0000,3,0.2129,3,0.2174,6,0.8214,4,0.5167,1,0.0377,10,1.6593,2,0.2364,9,0.6232,9,0.6232,0,0.0000,5,0.5695,5,0.5695,6,0.5866,6,0.5866,7,0.4917,7,0.4917,2,0.2129,10,0.9413,19,1.8411,11,1.1013,12,1.3821,10,0.9985,5,0.4436,5,0.6563,0,0.0000,2,0.2129,13,1.2526,3,0.2506,15,1.7435,5,0.4591,4,0.2619,0,0.0000,2,0.2351,5,0.3969,4,0.2619,1,0.0919,12,1.2298,13,1.2616,7,0.8036,8,0.9378,5,0.5225,5,0.6506,3,0.2459,0,0.0000,5,0.5006,5,0.5314,4,0.5069,6,0.6864,5,0.5739,2,0.0269
030501050502,6,0.2440,6,0.3257,8,0.3785,5,0.2399,3,0.0763,0,0.0000,2,0.1297,5,0.2416,4,0.1818,2,0.1317,14,0.9451,22,1.2619,14,0.7469,5,0.3025,0,0.0000,15,1.0068,14,0.8510,6,0.3212,7,0.4649,2,0.1982,12,0.7521,2,0.1042,11,0.7133,8,0.3607,17,0.9610,16,0.9446,6,0.2828,14,0.9258,12,0.7472,4,0.2990,9,0.4102,1,0.0912,1,0.0912,1,0.0912,0,0.0000,2,0.1577,2,0.1577,2,0.1577,2,0.1577,2,0.1577,2,0.1577,3,0.1737,3,0.1737,2,0.1018,7,0.9363,12,0.7635,11,0.5270,13,0.7212,13,0.9133,8,0.4941,5,0.3529,4,0.3079,11,0.6267,10,0.5016,7,0.3722,1,0.0035,2,0.1317,2,0.1395,5,0.5013,3,0.1919,1,0.0234,9,0.8741,1,0.0234,9,0.4503,9,0.4503,0,0.0000,5,0.3280,5,0.3280,6,0.3693,6,0.3693,7,0.3159,7,0.3159,2,0.1317,10,0.6290,18,1.0344,12,0.7251,12,0.9561,10,0.7143,5,0.3181,4,0.3065,1,0.0035,2,0.1317,12,0.6986,3,0.1551,14,0.9185,4,0.1575,4,0.1735,0,0.0000,3,0.1332,5,0.2173,4,0.1735,1,0.0599,12,0.7596,14,0.9081,7,0.5355,8,0.5972,5,0.3211,6,0.4180,3,0.1631,0,0.0000,5,0.3519,5,0.3140,4,0.2666,6,0.3870,5,0.3149,2,0.0438
030501050503,7,0.1837,6,0.2002,9,0.2454,5,0.1237,3,0.0537,0,0.0000,2,0.0906,5,0.1424,4,0.1057,2,0.0753,13,0.4626,21,0.9855,13,0.4203,5,0.2049,0,0.0000,15,0.9135,14,0.7638,6,0.4493,7,0.3109,2,0.1141,11,0.3641,2,0.0671,11,0.4269,8,0.2481,16,0.5988,16,0.5875,6,0.1816,13,0.4932,11,0.3376,3,0.0754,8,0.2124,2,0.1031,2,0.1031,2,0.1031,0,0.0000,2,0.1150,2,0.1150,2,0.1150,2,0.1150,2,0.1150,2,0.1150,4,0.1485,4,0.1485,3,0.1099,7,0.4525,11,0.4080,10,3.7062,13,0.6844,13,4.0028,8,3.7017,5,0.2131,4,0.2052,11,0.3347,10,0.2942,7,0.2167,0,0.0000,2,0.0753,2,0.0923,5,0.3252,3,0.1280,1,0.0128,9,0.5459,1,0.0128,9,0.2488,10,0.2839,0,0.0000,5,0.2129,5,0.2129,6,0.2212,6,0.2212,7,0.1871,7,0.1871,2,0.0753,10,0.3640,18,0.6323,11,0.4131,12,0.6452,10,0.4441,5,0.1979,4,0.1868,0,0.0000,2,0.0753,12,0.4008,3,0.0882,14,0.5916,4,0.0943,4,0.1050,0,0.0000,2,0.0906,5,0.1330,4,0.1050,1,0.0367,12,0.4481,13,0.5238,7,0.3796,8,0.3894,5,0.2218,5,0.2506,3,0.0880,0,0.0000,5,0.2001,5,0.1902,4,0.1781,6,0.2384,5,0.1799,2,0.0144
030501050504,7,0.3324,6,0.4735,9,0.4695,5,0.2626,3,0.1019,0,0.0000,2,0.2119,5,0.3158,4,0.2328,2,0.1657,14,1.1885,20,1.6854,14,0.9319,5,0.4836,0,0.0000,14,1.6349,13,1.2556,5,0.5007,7,0.7328,2,0.2466,13,0.9845,2,0.1508,11,0.9615,8,0.5620,19,1.4239,18,1.3786,6,0.4221,14,1.2509,13,0.8972,4,0.3010,9,0.5126,2,0.1748,2,0.1748,2,0.1748,0,0.0000,2,0.2581,2,0.2581,2,0.2581,2,0.2581,2,0.2581,2,0.2581,4,0.2660,4,0.2660,3,0.1833,8,1.2136,13,0.9334,12,0.7352,14,1.0571,12,1.3699,7,0.7265,5,0.5145,4,0.4728,11,0.7236,11,0.6584,9,0.4985,1,0.0162,2,0.1657,4,0.2461,7,0.8073,3,0.2152,1,0.0220,9,1.2383,1,0.0220,9,0.5369,10,0.5522,0,0.0000,5,0.4762,5,0.4762,6,0.4887,6,0.4887,7,0.3997,7,0.3997,2,0.1657,9,0.7739,17,1.3777,12,0.9175,12,1.4587,10,1.0335,5,0.4736,4,0.4222,1,0.0162,3,0.1702,12,0.9041,3,0.1877,14,1.3708,4,0.1890,4,0.2256,0,0.0000,3,0.2282,5,0.3019,4,0.2256,1,0.0830,12,0.9794,14,1.1870,7,0.9100,8,0.8735,5,0.5007,6,0.5713,3,0.1937,0,0.0000,5,0.4416,5,0.4647,4,0.4174,6,0.5635,5,0.4030,2,0.0137
030501050505,7,0.2530,6,0.3486,9,0.3653,5,0.2084,3,0.0787,0,0.0000,2,0.1517,5,0.2388,4,0.1779,2,0.1227,13,0.7783,22,1.2560,14,0.6972,5,0.3488,0,0.0000,15,1.1801,14,0.9195,6,0.3595,7,0.5289,2,0.1829,11,0.6259,2,0.1126,11,0.7250,8,0.4115,17,1.0343,16,1.0181,6,0.3135,13,0.8159,11,0.5695,3,0.1310,9,0.3662,2,0.1246,2,0.1246,2,0.1246,0,0.0000,2,0.1882,2,0.1882,2,0.1882,2,0.1882,2,0.1882,2,0.1882,4,0.1941,4,0.1941,3,0.1324,7,0.7625,12,0.6829,11,0.5202,13,0.7514,13,0.9970,8,0.5277,5,0.3817,4,0.3408,11,0.5404,10,0.4708,7,0.3537,1,0.0006,2,0.1227,2,0.1666,5,0.5801,3,0.1616,1,0.0168,9,0.9314,1,0.0168,9,0.4138,10,0.4270,0,0.0000,5,0.3513,5,0.3513,6,0.3697,6,0.3697,7,0.3015,7,0.3015,2,0.1227,10,0.5890,18,1.0238,12,0.6854,12,1.0562,10,0.7572,5,0.3498,4,0.3116,1,0.0006,2,0.1227,12,0.6886,3,0.1395,14,0.9993,4,0.1404,4,0.1710,0,0.0000,3,0.1523,5,0.2186,4,0.1710,1,0.0610,12,0.7279,14,0.8863,7,0.6527,8,0.6378,5,0.3594,6,0.4121,3,0.1538,0,0.0000,5,0.3399,5,0.3327,4,0.3011,6,0.4116,5,0.3014,2,0.0193
030501050506,7,0.2951,7,0.2638,9,0.3640,5,0.1691,3,0.0769,0,0.0000,2,0.1296,5,0.2015,4,0.1519,2,0.1118,13,0.6394,21,1.3184,13,0.5763,5,0.2685,0,0.0000,15,1.0951,14,0.9630,6,0.5752,7,0.3944,2,0.1771,11,0.5617,2,0.0939,11,0.5306,9,0.3243,16,0.8224,16,0.8243,7,0.2288,13,0.7213,11,0.5010,3,0.1031,8,0.3145,2,0.1734,2,0.1734,2,0.1734,0,0.0000,2,0.1653,2,0.1653,2,0.1653,2,0.1653,2,0.1653,2,0.1653,4,0.2488,4,0.2488,3,0.1865,6,0.6653,11,0.5651,10,4.2569,13,0.9359,13,4.5457,8,4.2286,5,0.2874,4,0.2533,11,0.5107,10,0.4396,7,0.3190,0,0.0000,2,0.1118,2,0.1242,5,0.4657,3,0.1552,1,0.0202,9,0.7952,1,0.0202,9,0.3474,10,0.4262,0,0.0000,5,0.3121,5,0.3121,6,0.3213,6,0.3213,7,0.2785,7,0.2785,2,0.1118,10,0.5123,18,0.8863,11,0.5901,12,0.7476,10,0.5493,5,0.2581,4,0.2426,0,0.0000,2,0.1118,12,0.5690,3,0.1320,14,0.8182,4,0.1467,4,0.1535,0,0.0000,2,0.1296,5,0.2189,4,0.1535,1,0.0496,12,0.6470,13,0.6831,7,0.4433,8,0.4974,5,0.2777,5,0.3409,3,0.1340,0,0.0000,5,0.2666,5,0.2723,4,0.2693,6,0.3616,5,0.2977,2,0.0239
030501050601,6,0.1410,6,0.1838,8,0.1959,5,0.1147,3,0.0252,0,0.0000,2,0.1047,5,0.1405,4,0.1075,2,0.1025,13,0.8292,20,0.9796,14,0.6296,4,0.1945,0,0.0000,12,0.3348,11,0.3472,5,0.1260,7,0.3023,2,0.1705,14,1.1670,2,0.1068,11,0.3487,7,0.1926,20,1.2645,19,1.1906,5,0.1278,15,1.2530,14,1.0685,4,0.3443,9,0.3591,1,0.0757,1,0.0757,1,0.0757,0,0.0000,2,0.1463,2,0.1463,2,0.1463,2,0.1463,2,0.1463,2,0.1463,3,0.1456,3,0.1456,2,0.0761,9,4.0919,14,3.6375,13,3.6375,15,3.6829,11,0.3962,6,0.2635,4,0.2612,4,0.1479,13,0.9620,12,0.7950,12,3.7097,1,0.0998,2,0.1025,4,0.3712,8,3.6014,3,0.1187,1,0.0182,10,1.1441,1,0.0182,9,0.2653,9,0.2653,0,0.0000,5,0.2778,5,0.2778,6,0.2801,6,0.2801,7,0.2105,7,0.2105,2,0.1025,9,0.4808,18,0.8385,12,0.6574,11,0.3247,9,0.2746,4,0.1567,4,0.1754,1,0.0998,3,0.1621,12,0.5790,3,0.1207,15,0.8947,4,0.1212,4,0.1075,0,0.0000,3,0.2045,5,0.1654,4,0.1075,1,0.0331,13,0.5585,14,0.5509,7,0.1691,8,0.2672,5,0.1260,6,0.3590,3,0.1368,0,0.0000,5,0.1865,6,0.4061,4,0.2092,7,0.4877,5,0.2785,2,0.0028
030501050602,7,0.1745,6,0.2160,9,0.2405,5,0.1344,3,0.0402,0,0.0000,2,0.1148,5,0.1620,4,0.1229,2,0.1077,14,0.7658,20,1.0232,14,0.6490,5,0.2365,0,0.0000,14,0.4928,13,0.4513,5,0.1656,7,0.3450,2,0.1746,14,1.0302,2,0.1038,11,0.4139,8,0.2531,20,1.1767,19,1.1305,6,0.1764,15,1.1505,14,0.9443,4,0.2550,9,0.3714,2,0.0972,2,0.0972,2,0.0972,0,0.0000,2,0.1660,2,0.1660,2,0.1660,2,0.1660,2,0.1660,2,0.1660,4,0.1691,4,0.1691,3,0.1006,9,1.8664,14,1.4825,13,1.4005,15,1.4723,12,0.5181,7,0.3087,5,0.2718,4,0.1919,13,0.9389,12,0.5731,12,1.3994,1,0.0731,2,0.1077,4,0.1805,8,1.3829,3,0.1338,1,0.0147,10,1.0770,1,0.0147,9,0.2967,10,0.3091,0,0.0000,5,0.3037,5,0.3037,6,0.3083,6,0.3083,7,0.2307,7,0.2307,2,0.1077,9,0.5203,18,0.8407,12,0.6806,12,0.4558,10,0.3516,5,0.1695,4,0.2064,1,0.0731,3,0.1210,12,0.6034,3,0.1223,15,0.9372,4,0.1225,4,0.1197,0,0.0000,3,0.1880,5,0.1928,4,0.1197,1,0.0391,13,0.5858,14,0.6243,7,0.2552,8,0.3489,5,0.1656,6,0.3809,3,0.1514,0,0.0000,5,0.2459,6,0.4049,4,0.2637,7,0.5065,5,0.3258,2,0.0048
