HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
030201040206,13,2.0826,25,5.0452,26,4.4196,12,2.4892,23,2.5758,1,0.0667,6,0.7425,3,0.2670,1,0.0713,11,0.6358,20,1.4243,18,2.9148,20,2.7750,20,3.5737,17,2.6114,14,1.3826,6,0.4612,8,1.2366,1,0.0713,14,1.1540,3,0.2031,17,1.5363,51,9.7742,21,1.8277,19,1.7490,25,5.7517,15,1.0643,13,0.8755,9,1.0640,6,0.3416,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.3888,3,0.3888,3,0.3888,3,0.2086,9,0.5506,5,0.2257,8,0.5280,10,1.3007,6,0.4023,3,0.1619,3,0.3850,4,0.2499,3,0.1622,1,0.0713,1,0.0155,1,0.0713,3,0.2471,4,0.3121,0,0.0000,0,0.0000,6,0.3261,0,0.0000,13,1.5328,13,1.5328,2,0.1380,2,0.1380,2,0.1380,2,0.1380,5,0.5268,5,0.5268,1,0.0713,4,0.2586,12,0.8988,6,0.3138,11,1.6838,10,0.9847,4,0.3994,3,0.4517,1,0.0155,1,0.0713,6,0.4505,2,0.2098,14,1.1090,3,0.3535,1,0.0667,2,0.0822,3,0.1498,1,0.0667,1,0.0713,9,0.7007,13,1.0151,8,1.1323,6,0.4326,5,0.4608,3,0.3287,1,0.1014,5,0.3447,6,0.5303,2,0.1230,4,0.2642,2,0.1581,1,0.1014
030201040207,13,1.3126,25,2.5811,26,2.2757,12,1.2010,22,1.3841,1,0.0460,6,0.3961,3,0.1316,1,0.0528,11,1.3020,20,1.9214,18,1.7120,20,1.7409,20,1.9641,17,2.2154,14,1.8102,6,1.1986,8,1.4507,1,0.0528,14,1.7638,3,0.0983,17,2.0887,50,4.9104,20,1.0908,18,1.0232,25,3.2115,15,0.8626,13,0.5529,9,0.7549,6,0.2269,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.2070,3,0.2070,3,0.2070,3,0.1308,9,0.3919,5,0.1858,8,0.3910,10,0.7158,6,0.3219,3,0.1367,3,0.2349,4,0.1758,3,0.1170,1,0.0528,1,0.0145,1,0.0528,3,0.1870,4,0.2136,0,0.0000,0,0.0000,5,0.1797,0,0.0000,13,0.8826,13,0.8826,2,0.0989,2,0.0989,2,0.0989,2,0.0989,5,0.3058,5,0.3058,1,0.0528,4,0.2426,12,0.7017,6,0.2638,11,0.9195,10,0.6973,4,0.2862,3,0.2429,1,0.0145,1,0.0528,6,0.3094,2,0.1333,13,1.4903,3,0.2371,1,0.0460,2,0.0605,2,0.0799,1,0.0460,1,0.0528,9,0.5561,13,0.8990,8,0.5799,6,0.3366,5,0.3753,3,0.1769,1,0.0633,5,0.2676,5,0.2681,2,0.0824,4,0.1777,2,0.0972,1,0.0633
030201040301,13,0.6354,17,0.8036,20,0.9237,7,0.1701,9,0.6154,1,0.0203,5,0.0702,3,0.0317,1,0.0352,10,1.0891,18,1.4531,14,0.5913,10,1.0097,7,0.5320,15,1.9248,14,1.8453,5,0.9955,7,1.1714,1,0.0352,11,1.0014,2,0.0422,15,1.4145,24,1.7321,16,0.3957,14,0.3063,15,1.4002,13,0.4252,11,0.2804,7,0.2344,6,0.1653,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.0348,3,0.0348,3,0.0348,3,0.0644,9,0.2761,5,0.0974,8,0.3188,9,0.6229,6,0.3791,3,0.1955,3,0.1951,4,0.1625,3,0.0761,1,0.0352,1,0.0100,1,0.0352,3,0.2285,4,0.2356,0,0.0000,0,0.0000,4,0.0945,0,0.0000,11,0.4361,11,0.4361,2,0.0554,2,0.0554,2,0.0554,2,0.0554,5,0.0903,5,0.0903,1,0.0352,4,0.1187,12,0.4747,6,0.2052,10,0.6983,10,0.7182,4,0.3158,3,0.1304,1,0.0100,1,0.0352,6,0.1775,2,0.0707,11,1.0021,3,0.1201,1,0.0203,2,0.0302,2,0.0405,1,0.0203,1,0.0352,7,0.2849,10,0.4465,7,0.3638,6,0.3335,4,0.2631,3,0.1048,0,0.0000,4,0.1866,3,0.0656,2,0.0479,3,0.0742,1,0.0202,0,0.0000
030201040302,13,0.7265,19,1.1714,22,1.1442,9,0.3011,8,0.1672,1,0.0523,5,0.1315,3,0.0896,1,0.0269,10,0.2257,18,0.5480,15,0.7935,8,0.2121,6,0.0638,15,0.3273,14,0.3150,5,0.1036,7,0.1370,1,0.0269,12,0.3017,3,0.1426,14,0.3611,24,0.7551,20,0.8762,18,0.8300,16,0.5868,15,0.6003,13,0.4572,7,0.4726,6,0.2641,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.0556,3,0.0556,3,0.0556,3,0.0644,9,0.2891,5,0.1293,8,0.2421,9,0.3441,6,0.1362,3,0.0538,3,0.2311,4,0.1672,3,0.0768,2,0.0503,1,0.0339,1,0.0269,3,0.0636,4,0.0734,0,0.0000,0,0.0000,7,0.3683,0,0.0000,11,0.5187,11,0.5187,2,0.0792,2,0.0792,2,0.0792,2,0.0792,5,0.1348,5,0.1348,1,0.0269,4,0.1679,12,0.4977,6,0.1459,10,0.5648,10,0.3949,4,0.1860,3,0.2967,1,0.0339,1,0.0269,6,0.2128,2,0.1145,14,0.6690,3,0.1783,1,0.0523,2,0.0862,3,0.2154,1,0.0523,1,0.0269,7,0.2195,10,0.2501,7,0.3316,6,0.1403,4,0.1030,3,0.2431,0,0.0000,4,0.1314,6,0.3952,2,0.0600,4,0.1211,1,0.0281,0,0.0000
030201040303,12,0.7485,21,1.1861,22,1.4357,10,0.3337,9,1.0203,1,0.0149,6,0.0646,3,0.0376,1,0.0209,10,0.8701,17,1.5015,16,0.7421,12,1.9407,9,0.9510,16,2.9111,14,2.7340,5,0.8133,8,1.2608,1,0.0209,12,0.5551,3,0.0397,14,1.4867,30,3.4501,21,0.5488,19,0.3665,18,2.8258,14,0.3653,11,0.1681,8,0.1679,6,0.0865,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,2,0.0227,2,0.0227,2,0.0227,3,0.0579,9,0.1676,5,0.0789,8,0.3260,9,1.1320,6,0.6744,3,0.4090,3,0.2726,4,0.0583,3,0.0340,1,0.0209,1,0.0052,1,0.0209,3,0.4540,4,0.4609,0,0.0000,0,0.0000,6,0.0773,0,0.0000,11,0.5022,11,0.5022,2,0.0358,2,0.0358,2,0.0358,2,0.0358,4,0.0585,4,0.0585,1,0.0209,4,0.0900,12,0.5157,6,0.2565,10,1.2268,10,1.3635,4,0.6199,3,0.0916,1,0.0052,1,0.0209,6,0.1489,2,0.0512,14,0.6282,3,0.1022,1,0.0149,2,0.0201,3,0.0317,1,0.0149,1,0.0209,7,0.2944,9,0.7465,7,0.5683,6,0.5418,4,0.4508,3,0.0665,0,0.0000,3,0.2575,6,0.0735,2,0.0176,3,0.0422,1,0.0020,0,0.0000
030201040304,13,1.2275,24,2.5426,24,2.1692,11,0.8447,17,1.3841,1,0.0362,6,0.2534,3,0.1064,1,0.0524,10,1.3407,18,1.9361,16,1.3460,18,2.2048,17,1.8081,17,3.1587,14,2.6465,5,1.1808,8,1.7616,1,0.0524,12,1.2395,3,0.0926,15,1.8796,46,5.3132,20,0.9597,18,0.8168,23,3.7797,14,0.6833,12,0.3858,7,0.3937,6,0.2031,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.1099,3,0.1099,3,0.1099,3,0.1189,9,0.3486,5,0.1686,8,0.4216,10,1.1132,6,0.5690,3,0.3132,3,0.3077,4,0.1585,3,0.1034,1,0.0524,1,0.0215,1,0.0524,3,0.3601,4,0.3797,0,0.0000,0,0.0000,5,0.1514,0,0.0000,13,0.8710,13,0.8710,2,0.0886,2,0.0886,2,0.0886,2,0.0886,5,0.1986,5,0.1986,1,0.0524,4,0.2126,12,0.7369,6,0.3064,11,1.2653,10,1.1279,4,0.5209,3,0.2283,1,0.0215,1,0.0524,6,0.2710,2,0.1246,13,1.3202,3,0.2039,1,0.0362,2,0.0577,2,0.0477,1,0.0362,1,0.0524,7,0.3852,10,0.6748,8,0.7280,6,0.4900,4,0.3818,3,0.1776,0,0.0000,4,0.2586,5,0.1642,2,0.0528,3,0.0948,1,0.0115,0,0.0000
030201040305,14,1.4603,25,2.9385,24,2.4266,11,1.1120,17,1.5773,1,0.0435,6,0.3021,3,0.1286,1,0.0412,10,1.0654,17,1.5802,16,1.4621,18,2.5374,17,2.3411,17,2.8141,14,2.2438,5,0.9033,8,1.5118,1,0.0412,12,1.1106,3,0.1060,14,1.6205,46,6.2317,21,1.1985,19,1.0627,23,4.1578,14,0.6682,11,0.3810,8,0.5423,6,0.1974,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.1228,3,0.1228,3,0.1228,3,0.1055,9,0.2976,5,0.1575,8,0.3378,10,1.0572,6,0.4827,3,0.2799,3,0.2729,4,0.1246,3,0.0808,1,0.0412,1,0.0264,1,0.0412,3,0.3154,4,0.3359,0,0.0000,0,0.0000,6,0.1881,0,0.0000,13,0.8991,13,0.8991,2,0.0846,2,0.0846,2,0.0846,2,0.0846,5,0.2075,5,0.2075,1,0.0412,4,0.1923,12,0.6571,6,0.2666,11,1.2042,10,0.9935,4,0.4866,3,0.2445,1,0.0264,1,0.0412,6,0.2562,2,0.1389,14,1.2015,3,0.2248,1,0.0435,2,0.0699,3,0.0864,1,0.0435,1,0.0412,7,0.3128,9,0.5895,8,0.7210,6,0.4011,4,0.3109,3,0.1732,0,0.0000,3,0.2174,6,0.2458,2,0.0453,3,0.0880,1,0.0116,0,0.0000
030201040401,13,1.4218,20,1.2270,23,1.7823,10,0.7646,10,1.6800,1,0.0179,6,0.2773,3,0.1382,1,0.0272,10,0.4712,18,0.7602,16,0.7055,10,1.7902,8,1.5205,15,1.3749,14,1.2965,5,0.4189,7,0.8263,1,0.0272,12,0.4124,3,0.0539,15,0.7687,29,3.6134,21,0.5614,19,0.4749,17,2.4408,14,0.2561,12,0.1700,8,0.3024,6,0.0817,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.1836,3,0.1836,3,0.1836,3,0.0502,9,0.1141,5,0.0502,8,0.1774,9,0.5575,6,0.3208,3,0.1832,3,0.1728,4,0.0530,3,0.0368,1,0.0272,1,0.0080,1,0.0272,3,0.2173,4,0.2225,0,0.0000,0,0.0000,6,0.0841,0,0.0000,12,0.7102,12,0.7102,2,0.0451,2,0.0451,2,0.0451,2,0.0451,5,0.2287,5,0.2287,1,0.0272,4,0.0572,12,0.2994,6,0.1401,10,0.6140,10,0.6392,4,0.3005,3,0.1111,1,0.0080,1,0.0272,6,0.1288,2,0.0578,14,0.5258,3,0.1138,1,0.0179,2,0.0259,3,0.0342,1,0.0179,1,0.0272,7,0.1578,10,0.3631,7,0.3133,6,0.2639,4,0.2034,3,0.0884,0,0.0000,4,0.1379,6,0.1433,2,0.0138,3,0.0447,1,0.0032,0,0.0000
030201040402,12,0.5524,19,0.7544,21,0.7969,9,0.2401,7,0.2743,1,0.0243,5,0.0992,2,0.0604,1,0.0113,10,0.4204,17,0.6877,16,0.4228,9,0.4345,6,0.3003,14,0.8766,13,0.8450,5,0.3777,7,0.4657,1,0.0113,10,0.3711,3,0.0304,12,0.6545,22,0.8858,20,0.4017,18,0.3646,16,0.7010,13,0.2094,11,0.1740,7,0.2421,6,0.0991,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,2,0.0444,2,0.0444,2,0.0444,3,0.0203,9,0.0941,5,0.0296,8,0.1000,9,0.2941,6,0.1361,3,0.0747,3,0.1338,4,0.0422,3,0.0180,1,0.0113,1,0.0054,1,0.0113,3,0.0879,4,0.0907,0,0.0000,0,0.0000,6,0.0417,0,0.0000,11,0.3324,11,0.3324,2,0.0356,2,0.0356,2,0.0356,2,0.0356,4,0.0799,4,0.0799,1,0.0113,4,0.0361,12,0.2045,6,0.0683,10,0.4929,10,0.4410,4,0.1702,3,0.1344,1,0.0054,1,0.0113,6,0.0884,2,0.0509,14,0.4769,3,0.0738,1,0.0243,2,0.0297,3,0.0308,1,0.0243,1,0.0113,7,0.0919,9,0.1956,7,0.2138,6,0.1203,4,0.0889,3,0.1002,0,0.0000,3,0.0875,6,0.0902,2,0.0066,3,0.0347,1,0.0023,0,0.0000
030201040403,13,2.4920,23,3.7785,23,3.3351,10,1.1930,10,1.2185,1,0.1030,6,0.4936,3,0.2617,1,0.0527,10,1.6619,18,2.4267,16,2.1291,13,1.6351,11,1.3404,17,2.8890,14,2.6004,5,1.4445,8,1.9890,1,0.0527,12,2.0261,3,0.3396,15,2.4336,35,4.1690,21,2.4918,19,2.3288,20,3.1977,14,1.1438,12,0.9083,8,1.6648,6,0.4930,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.2279,3,0.2279,3,0.2279,3,0.1302,9,0.4200,5,0.2014,8,0.3801,10,0.8674,6,0.4013,3,0.2157,3,0.4273,4,0.2351,3,0.1193,1,0.0527,1,0.0825,1,0.0527,3,0.2564,4,0.2868,0,0.0000,0,0.0000,6,0.6299,0,0.0000,12,1.2874,12,1.2874,2,0.1557,2,0.1557,2,0.1557,2,0.1557,5,0.3836,5,0.3836,1,0.0527,4,0.2485,12,0.8836,6,0.2881,11,1.3376,10,1.1395,4,0.5542,3,0.5062,1,0.0825,1,0.0527,6,0.3770,2,0.2302,14,2.4381,3,0.3552,1,0.1030,2,0.1855,3,0.3639,1,0.1030,1,0.0527,7,0.3444,10,0.6294,8,0.6767,6,0.3432,4,0.2521,3,0.4113,0,0.0000,4,0.2861,6,0.7467,2,0.0790,3,0.1846,1,0.0425,0,0.0000
030201040404,13,1.2931,26,4.4642,25,2.9614,12,1.5809,18,1.4016,1,0.0532,6,0.3849,3,0.1818,1,0.0426,10,1.1710,18,1.7584,17,1.8041,20,2.2231,20,2.7835,17,3.1267,14,2.1700,5,1.0237,8,1.7037,1,0.0426,12,1.2816,3,0.1013,15,1.7964,47,7.7849,20,1.2758,18,1.2114,24,4.8917,14,0.6778,12,0.4301,8,0.4773,6,0.2470,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.1800,3,0.1800,3,0.1800,3,0.0920,9,0.3074,5,0.1208,8,0.2877,10,1.0698,6,0.2860,3,0.1389,3,0.3115,4,0.1446,3,0.0836,1,0.0426,1,0.0130,1,0.0426,3,0.1869,4,0.2007,0,0.0000,0,0.0000,5,0.1431,0,0.0000,13,1.0639,13,1.0639,2,0.0957,2,0.0957,2,0.0957,2,0.0957,5,0.2757,5,0.2757,1,0.0426,4,0.1583,12,0.6256,6,0.1939,11,1.5184,10,0.9129,4,0.3756,3,0.3692,1,0.0130,1,0.0426,6,0.2788,2,0.1678,13,1.5020,3,0.2574,1,0.0532,2,0.0662,2,0.0637,1,0.0532,1,0.0426,7,0.2736,10,0.4291,8,0.9281,6,0.2655,4,0.1932,3,0.2569,0,0.0000,4,0.2130,5,0.3092,2,0.0400,3,0.0959,1,0.0105,0,0.0000
030201040501,13,1.8186,22,2.8884,24,3.5145,11,1.5739,10,1.6034,1,0.0640,6,0.5898,3,0.3441,1,0.0289,10,0.9986,16,1.3259,17,1.7892,10,1.1575,9,1.4895,15,1.4604,13,1.4097,5,0.8449,8,1.3160,1,0.0289,13,1.2889,3,0.2773,13,1.2223,31,4.2409,22,2.0571,20,1.9352,19,2.6383,15,0.7970,12,0.5636,8,1.0584,6,0.2888,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.4160,3,0.4160,3,0.4160,3,0.0880,9,0.2383,5,0.1541,8,0.2306,9,0.5913,6,0.2527,3,0.1444,3,0.3092,4,0.1338,3,0.0758,2,0.0908,1,0.0713,1,0.0289,3,0.1708,4,0.1988,0,0.0000,0,0.0000,7,0.6724,0,0.0000,12,1.4221,12,1.4221,2,0.0930,2,0.0930,2,0.0930,2,0.0930,5,0.5089,5,0.5089,1,0.0289,4,0.1990,12,0.5703,6,0.1928,9,0.7074,9,0.5383,4,0.3428,3,0.3561,1,0.0713,1,0.0289,6,0.2011,2,0.1364,15,1.8783,3,0.2047,1,0.0640,2,0.1353,3,0.3816,1,0.0640,1,0.0289,7,0.1914,9,0.3801,7,0.4683,6,0.2115,4,0.1461,3,0.3200,0,0.0000,3,0.1310,7,0.8692,2,0.0524,4,0.1839,1,0.0372,0,0.0000
030201040502,14,2.5615,26,4.9802,26,4.5791,12,2.2162,19,1.6839,1,0.1045,6,0.4890,3,0.2967,1,0.0662,10,1.9425,17,2.4481,17,2.7522,18,2.9054,18,3.0617,16,3.2964,13,2.9049,5,1.7138,8,2.3241,1,0.0662,13,2.3342,3,0.2417,14,2.6430,49,7.3030,22,2.5630,20,2.4086,25,4.4841,15,1.1631,13,0.7763,8,1.6284,6,0.4838,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.2402,3,0.2402,3,0.2402,3,0.1389,9,0.4787,5,0.1880,8,0.4539,10,1.1313,6,0.4944,3,0.2522,3,0.5312,4,0.2456,3,0.1226,2,0.0763,1,0.0493,1,0.0662,3,0.3160,4,0.3387,0,0.0000,0,0.0000,7,0.4822,0,0.0000,13,1.5541,13,1.5541,2,0.1707,2,0.1707,2,0.1707,2,0.1707,5,0.4109,5,0.4109,1,0.0662,4,0.2405,12,0.9730,6,0.3219,10,1.3369,9,1.0479,4,0.6343,3,0.5996,1,0.0493,1,0.0662,6,0.4329,2,0.2596,15,2.6367,3,0.3895,1,0.1045,2,0.1538,3,0.2983,1,0.1045,1,0.0662,7,0.4156,10,0.7604,8,0.8850,6,0.4518,4,0.3194,3,0.4555,0,0.0000,4,0.3537,7,0.6993,2,0.0619,4,0.1916,1,0.0252,0,0.0000
030201040503,13,2.6806,24,4.6951,25,4.5547,12,2.2017,16,1.0486,1,0.1333,5,0.4836,3,0.3486,1,0.0526,10,1.8913,18,2.3082,17,2.7604,18,1.7791,17,2.3750,17,2.4091,14,2.1618,5,1.6706,8,2.0939,1,0.0526,12,2.3163,3,0.1487,15,2.4841,43,4.7855,21,2.3941,19,2.3216,21,3.0510,14,1.1889,11,0.8314,8,1.5859,6,0.5248,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.2435,3,0.2435,3,0.2435,3,0.0961,9,0.4235,5,0.1388,8,0.3266,10,0.7887,6,0.2206,3,0.0879,3,0.5827,4,0.2115,3,0.0914,1,0.0526,1,0.0335,1,0.0526,3,0.1383,4,0.1492,0,0.0000,0,0.0000,6,0.2912,0,0.0000,13,1.5527,13,1.5527,2,0.1859,2,0.1859,2,0.1859,2,0.1859,5,0.4294,5,0.4294,1,0.0526,4,0.2007,12,0.8667,6,0.2109,11,1.1292,10,0.6836,4,0.4805,3,0.7612,1,0.0335,1,0.0526,6,0.4293,2,0.2806,14,2.6199,3,0.4076,1,0.1333,2,0.1668,3,0.2503,1,0.1333,1,0.0526,7,0.3219,10,0.5747,8,0.7943,6,0.2273,4,0.1432,3,0.5667,0,0.0000,4,0.3603,6,0.5875,2,0.0372,3,0.1812,1,0.0156,0,0.0000
030201040504,13,3.6456,25,6.3590,25,6.5291,12,2.9912,17,1.1259,1,0.1839,6,0.6457,3,0.4823,1,0.0747,10,2.8520,18,4.3533,17,3.8470,19,1.9147,19,2.5234,16,4.7786,14,4.6388,5,2.5554,7,2.9316,1,0.0747,13,3.1082,3,0.1355,15,4.4463,46,5.9306,22,3.0016,20,2.8813,23,4.3367,15,1.5776,13,1.1291,8,1.9487,6,0.7244,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3,0.3401,3,0.3401,3,0.3401,3,0.1352,9,0.6028,5,0.1601,8,0.5255,10,1.4356,6,0.4744,3,0.2186,3,0.8922,4,0.3189,3,0.1201,2,0.0875,1,0.0246,1,0.0747,3,0.2944,4,0.3082,0,0.0000,0,0.0000,7,0.2564,0,0.0000,13,2.2144,13,2.2144,2,0.2585,2,0.2585,2,0.2585,2,0.2585,5,0.5987,5,0.5987,1,0.0747,4,0.2213,12,1.2439,6,0.3100,11,2.8730,10,2.2285,4,0.8171,3,1.0921,1,0.0246,1,0.0747,6,0.6175,2,0.3960,15,3.6004,3,0.5882,1,0.1839,2,0.2085,3,0.2591,1,0.1839,1,0.0747,7,0.4980,10,0.8638,8,1.2908,6,0.4485,4,0.3079,3,0.7954,0,0.0000,4,0.4908,7,0.6322,2,0.0432,4,0.2634,1,0.0142,0,0.0000
