HUC12RNG,NS_CA_4.2.10c,UR_CA_4.2.10c,NS_CA_4.2.11c,UR_CA_4.2.11c,NS_CA_4.2.12,UR_CA_4.2.12,NS_CA_4.2.13c,UR_CA_4.2.13c,NS_CA_4.2.14,UR_CA_4.2.14,NS_CA_4.2.6a,UR_CA_4.2.6a,NS_CA_4.2.7c,UR_CA_4.2.7c,NS_CA_4.2.8c,UR_CA_4.2.8c,NS_CA_4.2.9c,UR_CA_4.2.9c,NS_CT_4.4.1,UR_CT_4.4.1,NS_CT_4.4.11,UR_CT_4.4.11,NS_CT_4.4.13,UR_CT_4.4.13,NS_CT_4.4.14u,UR_CT_4.4.14u,NS_CT_4.4.15,UR_CT_4.4.15,NS_CT_4.4.16,UR_CT_4.4.16,NS_CT_4.4.17h,UR_CT_4.4.17h,NS_CT_4.4.17s,UR_CT_4.4.17s,NS_CT_4.4.17w,UR_CT_4.4.17w,NS_CT_4.4.18,UR_CT_4.4.18,NS_CT_4.4.8,UR_CT_4.4.8,NS_CT_4.4.9,UR_CT_4.4.9,NS_CW_4.3.10,UR_CW_4.3.10,NS_CW_4.3.11,UR_CW_4.3.11,NS_CW_4.3.2,UR_CW_4.3.2,NS_CW_4.3.3,UR_CW_4.3.3,NS_CW_4.3.4,UR_CW_4.3.4,NS_CW_4.3.6,UR_CW_4.3.6,NS_CW_4.3.7,UR_CW_4.3.7,NS_CW_4.3.8,UR_CW_4.3.8,NS_CW_4.3.9,UR_CW_4.3.9,NS_CW_4.4.14w,UR_CW_4.4.14w,NS_MA_4.2.13a,UR_MA_4.2.13a,NS_MA_4.2.13b,UR_MA_4.2.13b,NS_MA_4.2.13c,UR_MA_4.2.13c,NS_MA_4.2.6a,UR_MA_4.2.6a,NS_MA_4.2.7a,UR_MA_4.2.7a,NS_MA_4.2.7b,UR_MA_4.2.7b,NS_MA_4.2.7c,UR_MA_4.2.7c,NS_MA_4.2.8a,UR_MA_4.2.8a,NS_MA_4.2.8b,UR_MA_4.2.8b,NS_MA_4.2.8c,UR_MA_4.2.8c,NS_MA_4.2.9a,UR_MA_4.2.9a,NS_MA_4.2.9b,UR_MA_4.2.9b,NS_MA_4.2.9c,UR_MA_4.2.9c,NS_MT_4.4.1,UR_MT_4.4.1,NS_MT_4.4.10,UR_MT_4.4.10,NS_MT_4.4.11,UR_MT_4.4.11,NS_MT_4.4.12,UR_MT_4.4.12,NS_MT_4.4.17h,UR_MT_4.4.17h,NS_MT_4.4.17s,UR_MT_4.4.17s,NS_MT_4.4.17w,UR_MT_4.4.17w,NS_MT_4.4.18,UR_MT_4.4.18,NS_MT_4.4.2,UR_MT_4.4.2,NS_MT_4.4.3,UR_MT_4.4.3,NS_MT_4.4.4,UR_MT_4.4.4,NS_MT_4.4.5,UR_MT_4.4.5,NS_MT_4.4.6,UR_MT_4.4.6,NS_MT_4.4.7,UR_MT_4.4.7,NS_MT_4.4.8,UR_MT_4.4.8,NS_MW_4.3.1,UR_MW_4.3.1,NS_MW_4.3.10,UR_MW_4.3.10,NS_MW_4.3.5,UR_MW_4.3.5,NS_MW_4.3.9,UR_MW_4.3.9,NS_PA_4.2.13b,UR_PA_4.2.13b,NS_PA_4.2.13c,UR_PA_4.2.13c,NS_PA_4.2.6a,UR_PA_4.2.6a,NS_PA_4.2.7b,UR_PA_4.2.7b,NS_PA_4.2.7c,UR_PA_4.2.7c,NS_PA_4.2.8b,UR_PA_4.2.8b,NS_PA_4.2.8c,UR_PA_4.2.8c,NS_PA_4.2.9b,UR_PA_4.2.9b,NS_PA_4.2.9c,UR_PA_4.2.9c,NS_PT_4.4.1,UR_PT_4.4.1,NS_PT_4.4.10,UR_PT_4.4.10,NS_PT_4.4.11,UR_PT_4.4.11,NS_PT_4.4.13,UR_PT_4.4.13,NS_PT_4.4.17h,UR_PT_4.4.17h,NS_PT_4.4.17s,UR_PT_4.4.17s,NS_PT_4.4.17w,UR_PT_4.4.17w,NS_PT_4.4.18,UR_PT_4.4.18,NS_PT_4.4.5,UR_PT_4.4.5,NS_PT_4.4.8,UR_PT_4.4.8,NS_PT_4.4.9,UR_PT_4.4.9,NS_PW_4.3.10,UR_PW_4.3.10,NS_PW_4.3.5,UR_PW_4.3.5,NS_PW_4.3.9,UR_PW_4.3.9,NS_SA_4.2.13c,UR_SA_4.2.13c,NS_SA_4.2.6a,UR_SA_4.2.6a,NS_SA_4.2.7c,UR_SA_4.2.7c,NS_SA_4.2.8c,UR_SA_4.2.8c,NS_SA_4.2.9c,UR_SA_4.2.9c,NS_ST_4.4.1,UR_ST_4.4.1,NS_ST_4.4.11,UR_ST_4.4.11,NS_ST_4.4.13,UR_ST_4.4.13,NS_ST_4.4.17h,UR_ST_4.4.17h,NS_ST_4.4.17s,UR_ST_4.4.17s,NS_ST_4.4.17w,UR_ST_4.4.17w,NS_ST_4.4.18,UR_ST_4.4.18,NS_ST_4.4.9,UR_ST_4.4.9,NS_SW_4.3.10,UR_SW_4.3.10,NS_SW_4.3.11,UR_SW_4.3.11,NS_SW_4.3.4,UR_SW_4.3.4,NS_SW_4.3.5,UR_SW_4.3.5,NS_SW_4.3.7,UR_SW_4.3.7,NS_SW_4.3.8,UR_SW_4.3.8,NS_SW_4.3.9,UR_SW_4.3.9
050500010406,8,18.6141,7,0.5581,11,18.8729,8,18.6383,3,0.1978,0,0.0000,2,0.1933,7,18.5438,6,18.4749,2,0.1754,13,1.4674,15,1.3021,13,1.1930,7,0.5322,0,0.0000,12,1.0482,12,1.1246,5,0.4096,7,0.5576,2,0.2994,13,1.6375,4,0.5124,10,0.8736,8,0.5572,18,1.7699,17,1.6947,7,0.4766,12,1.5195,15,1.9938,5,0.7592,10,0.9677,4,1.9507,4,1.9507,3,1.3160,2,1.3014,8,3.4574,8,3.4574,5,1.5213,8,3.4472,8,3.4472,5,1.5111,8,21.0390,9,21.4715,5,19.4289,10,6.1187,18,5.4599,26,9.4488,28,9.2610,18,3.8205,15,3.3534,11,2.1412,8,1.1716,17,4.2073,30,11.9879,24,7.9743,1,0.0880,4,0.6499,8,3.5665,13,6.3495,11,3.0484,5,1.5683,18,3.9365,6,1.5138,12,18.9793,12,18.9793,0,0.0000,8,1.7499,8,1.7499,9,1.8097,9,1.8097,9,18.7206,9,18.7206,2,0.1754,7,0.8013,22,3.7330,9,0.9096,10,0.7890,11,1.9260,8,1.7738,8,1.8988,1,0.0880,3,0.5424,17,2.8491,7,1.6422,21,3.3365,10,2.0906,6,0.5060,0,0.0000,3,0.2813,7,18.5656,5,0.4323,1,0.0689,11,1.4978,9,0.8814,5,0.3561,6,0.4785,5,0.4096,5,0.4597,2,0.2471,1,0.1226,5,0.4632,6,0.5893,5,0.4607,7,0.7194,4,0.4438,2,0.1404
050500010407,7,0.2757,7,0.2756,10,0.4041,7,0.2872,4,0.1338,0,0.0000,2,0.0952,6,0.2402,5,0.2063,2,0.0862,13,0.7247,15,0.6430,14,0.6237,7,0.2624,0,0.0000,14,0.5748,14,0.6129,6,0.2416,8,0.3144,2,0.1472,13,0.8075,4,0.2519,10,0.4319,9,0.3110,18,0.8733,17,0.8369,7,0.2364,12,0.7486,15,0.9828,5,0.3748,10,0.4770,3,0.4188,3,0.4188,2,0.1054,2,0.6522,7,1.1719,7,1.1719,4,0.2063,7,1.1669,7,1.1669,4,0.2013,6,0.9368,7,1.1504,3,0.1324,10,3.0204,18,2.6877,26,4.6724,28,4.5685,19,1.9229,16,1.6985,12,1.0945,9,0.6169,17,2.0897,30,5.9280,24,3.9363,1,0.0433,4,0.3196,8,1.7664,13,3.1357,11,1.5201,5,0.7838,18,1.9490,6,0.7569,11,0.4565,11,0.4565,0,0.0000,8,0.8748,8,0.8748,9,0.9051,9,0.9051,8,0.3280,8,0.3280,2,0.0862,7,0.3963,22,1.8532,9,0.4493,12,0.4485,13,1.0202,9,0.9272,9,0.9884,1,0.0433,3,0.2667,17,1.4186,7,0.8219,21,1.6576,10,1.0440,6,0.2511,0,0.0000,3,0.1385,6,0.2511,5,0.2147,1,0.0339,11,0.7384,10,0.4534,7,0.2330,8,0.2932,6,0.2416,6,0.2661,2,0.1223,1,0.0603,5,0.2289,6,0.2901,5,0.2275,7,0.3547,4,0.2190,2,0.0708
050500010603,5,0.0204,7,0.0276,8,0.0295,5,0.0215,3,0.0063,0,0.0000,2,0.0097,5,0.0204,4,0.0169,2,0.0089,13,0.0697,15,0.0583,13,0.0531,7,0.0271,0,0.0000,14,0.0569,13,0.0574,6,0.0246,8,0.0321,2,0.0152,13,0.0757,4,0.0259,10,0.0368,8,0.0247,17,0.0673,16,0.0606,6,0.0204,12,0.0735,15,0.0935,4,0.0351,9,0.0447,2,0.0105,2,0.0105,2,0.0105,2,0.0674,6,0.0885,6,0.0885,4,0.0211,6,0.0878,6,0.0878,4,0.0204,5,0.0639,6,0.0859,3,0.0131,10,0.3124,18,0.2694,26,0.4534,28,0.4472,19,0.1979,15,0.1430,12,0.1128,9,0.0621,16,0.1729,29,0.5667,24,0.3810,1,0.0045,4,0.0331,8,0.1826,13,0.3200,10,0.1218,5,0.0805,18,0.1984,6,0.0763,9,0.0349,9,0.0349,0,0.0000,8,0.0898,8,0.0898,8,0.0891,8,0.0891,6,0.0258,6,0.0258,2,0.0089,7,0.0334,22,0.1813,9,0.0387,12,0.0436,13,0.1024,9,0.0950,9,0.1001,1,0.0045,3,0.0276,17,0.1368,7,0.0842,21,0.1638,9,0.1019,4,0.0179,0,0.0000,3,0.0141,4,0.0179,3,0.0143,1,0.0035,11,0.0684,10,0.0371,7,0.0220,8,0.0281,6,0.0246,6,0.0272,2,0.0091,1,0.0061,5,0.0200,6,0.0295,5,0.0199,7,0.0330,4,0.0189,0,0.0000
060101030201,5,0.4366,6,0.4913,8,0.6063,5,0.4268,4,0.2908,0,0.0000,2,0.2301,4,0.3674,3,0.2909,2,0.1947,13,1.4806,15,1.3340,13,1.1463,7,0.5924,0,0.0000,13,1.1347,12,1.1865,5,0.4643,7,0.6298,2,0.3325,13,1.6255,4,0.6145,10,0.8633,9,0.6909,18,1.8738,17,1.7914,6,0.4536,13,1.6672,15,2.0298,4,0.7665,9,0.8962,2,0.5388,2,0.5388,1,0.1436,2,1.4723,7,2.3334,7,2.3334,4,0.4660,6,2.2277,6,2.2277,3,0.3602,5,1.7082,6,2.1901,2,0.2044,11,11.1753,17,4.0523,27,11.5528,31,12.8930,18,4.0643,16,4.4835,11,2.3803,8,1.0075,23,11.6928,34,17.8443,27,11.6954,1,0.0978,5,1.4972,10,5.5229,13,5.9673,11,3.1186,5,1.7534,18,4.0984,6,1.4330,9,0.7245,9,0.7245,0,0.0000,7,0.7472,7,0.7472,6,0.6414,6,0.6414,6,0.5548,6,0.5548,2,0.1947,7,0.8495,21,2.5260,9,0.9753,10,0.7263,11,0.9579,7,0.8199,7,0.6996,1,0.0978,3,0.6023,16,1.6180,6,0.6575,21,2.1829,9,0.8882,4,0.3814,0,0.0000,3,0.3279,4,0.3803,3,0.2993,1,0.0765,11,1.5189,10,0.8781,6,0.3654,7,0.5456,5,0.4643,5,0.5563,2,0.3214,1,0.1816,5,0.4907,6,0.6305,5,0.5278,7,0.8420,4,0.5841,1,0.0692
060101030202,5,0.0961,6,0.1138,8,0.1418,5,0.1018,4,0.0671,0,0.0000,2,0.0478,4,0.0783,3,0.0613,2,0.0433,12,0.2956,15,0.3087,13,0.2757,7,0.1317,0,0.0000,11,0.2397,10,0.2412,5,0.1012,7,0.1377,2,0.0740,13,0.3671,4,0.1264,10,0.1979,9,0.1560,18,0.4221,17,0.4039,6,0.1009,13,0.3615,15,0.4549,4,0.1704,9,0.2020,4,0.9854,4,0.9854,3,0.8284,2,0.3274,9,1.3879,9,1.3879,6,0.9035,8,1.3610,8,1.3610,5,0.8766,7,1.2457,8,1.3526,4,0.8420,11,2.4896,17,0.9007,28,3.0920,32,3.3891,18,1.4199,16,1.5133,11,1.0373,9,0.7596,23,2.5783,34,3.9384,28,3.1143,1,0.0218,5,0.3331,10,1.2318,13,1.3272,12,1.2332,5,0.3934,19,1.4485,7,0.8499,9,0.1681,9,0.1681,0,0.0000,7,0.1662,7,0.1662,6,0.1393,6,0.1393,6,0.1224,6,0.1224,2,0.0433,7,0.1849,21,0.5513,9,0.2217,8,0.1490,9,0.1904,6,0.1528,7,0.1456,1,0.0218,3,0.1340,16,0.3674,6,0.1395,21,0.5027,9,0.1934,4,0.0838,0,0.0000,3,0.0695,4,0.0838,3,0.0655,1,0.0170,11,0.3325,9,0.2147,5,0.0880,6,0.1182,5,0.1012,5,0.1136,2,0.0762,1,0.0302,5,0.1148,6,0.1455,5,0.1142,7,0.1780,4,0.1247,1,0.0178
060101030301,5,0.1731,6,0.2031,8,0.2513,5,0.1791,4,0.1188,0,0.0000,2,0.0880,4,0.1431,3,0.1121,2,0.0788,13,0.5623,15,0.5251,13,0.4653,7,0.2393,0,0.0000,13,0.4778,12,0.5039,5,0.2023,7,0.2688,2,0.1345,13,0.6378,4,0.2532,10,0.3737,9,0.2802,18,0.7638,17,0.7310,6,0.1826,13,0.6777,15,0.8163,4,0.3084,9,0.3589,2,0.3016,2,0.3016,1,0.0550,2,0.5911,7,1.0263,7,1.0263,4,0.1886,6,0.9803,6,0.9803,3,0.1427,5,0.7744,6,0.9646,2,0.0792,11,4.5282,17,1.6313,27,4.6506,31,5.2154,18,1.6461,16,1.8163,11,0.9555,8,0.4150,23,4.7048,34,7.1750,27,4.7143,1,0.0396,5,0.6058,10,2.2383,13,2.4070,11,1.2669,5,0.7057,18,1.6614,6,0.5783,9,0.2991,9,0.2991,0,0.0000,7,0.3004,7,0.3004,6,0.2544,6,0.2544,6,0.2209,6,0.2209,2,0.0788,7,0.3093,21,0.9903,9,0.3758,10,0.3125,11,0.4110,7,0.3311,7,0.2848,1,0.0396,3,0.2437,16,0.6286,6,0.2716,21,0.8959,9,0.3644,4,0.1508,0,0.0000,3,0.1275,4,0.1508,3,0.1180,1,0.0310,11,0.6004,10,0.3704,6,0.1715,7,0.2495,5,0.2023,5,0.2293,2,0.1117,1,0.0781,5,0.2229,6,0.2617,5,0.2101,7,0.3450,4,0.2226,1,0.0300
060101030302,5,0.3761,6,0.4443,8,0.5401,5,0.3865,4,0.2454,0,0.0000,2,0.2020,4,0.3194,3,0.2539,2,0.1667,13,1.1773,15,1.1513,13,0.9912,7,0.5061,0,0.0000,12,0.9975,11,0.9932,5,0.3791,7,0.5198,2,0.2846,13,1.3550,4,0.4767,10,0.7396,9,0.5875,18,1.6308,17,1.5602,6,0.3874,13,1.3804,15,1.6716,4,0.6550,9,0.6988,4,3.8096,4,3.8096,3,3.2085,2,1.2611,9,5.3591,9,5.3591,6,3.4970,8,5.2561,8,5.2561,5,3.3939,7,4.8108,8,5.2238,4,3.2604,11,8.6568,17,3.4863,28,11.9301,32,12.9206,19,5.4300,17,5.7888,12,4.0740,9,2.9296,23,8.7282,34,14.1094,28,11.8945,1,0.0837,5,1.1657,10,4.5088,13,4.9919,12,4.7500,5,1.5141,19,5.5980,7,3.2763,9,0.6413,9,0.6413,0,0.0000,7,0.6572,7,0.6572,6,0.5542,6,0.5542,6,0.4773,6,0.4773,2,0.1667,7,0.6867,21,2.0848,9,0.7957,9,0.6486,10,0.7979,7,0.6531,7,0.5496,1,0.0837,3,0.5156,16,1.3758,6,0.5262,21,1.9395,9,0.7210,4,0.3287,0,0.0000,3,0.2857,4,0.3289,3,0.2586,1,0.0655,11,1.2118,9,0.7573,5,0.3383,6,0.4446,5,0.3791,5,0.4269,2,0.2360,1,0.1064,5,0.4197,6,0.5667,5,0.4570,7,0.6746,4,0.4126,1,0.0566
060101030303,5,0.3560,6,0.4348,8,0.5061,5,0.3746,4,0.2001,0,0.0000,2,0.2176,4,0.3181,3,0.2620,2,0.1429,13,0.9689,15,0.9675,13,0.8592,7,0.4341,0,0.0000,13,0.8624,12,0.8674,5,0.3325,7,0.4535,2,0.2440,13,1.1581,4,0.4170,10,0.6506,9,0.4928,18,1.4500,17,1.3899,6,0.3321,13,1.1882,15,1.4471,4,0.5601,9,0.6166,3,1.7936,3,1.7936,2,1.2799,2,1.0771,8,3.1178,8,3.1178,5,1.5270,7,3.0297,7,3.0297,4,1.4389,6,2.6519,7,3.0019,3,1.3243,11,8.1592,17,2.9673,28,9.5796,32,10.5562,19,4.1099,17,4.4167,12,2.8498,9,1.8899,23,7.8248,34,12.3090,28,9.6471,1,0.0718,5,1.0988,10,4.0584,13,4.3722,12,3.4462,5,1.2935,19,4.2187,7,2.1871,9,0.5929,9,0.5929,0,0.0000,7,0.6075,7,0.6075,6,0.5195,6,0.5195,6,0.4428,6,0.4428,2,0.1429,7,0.5608,21,1.7666,9,0.6816,10,0.5632,11,0.6995,7,0.5489,7,0.4789,1,0.0718,3,0.4420,16,1.1602,6,0.4587,21,1.7128,9,0.6148,4,0.3155,0,0.0000,3,0.2893,4,0.3153,3,0.2555,1,0.0561,11,1.0469,10,0.6853,6,0.3173,7,0.4162,5,0.3325,5,0.3741,2,0.2023,1,0.0994,5,0.3771,6,0.5384,5,0.4362,7,0.5847,4,0.3615,1,0.0379
060101030304,3,0.1372,5,0.2129,6,0.2366,3,0.1437,2,0.0740,0,0.0000,1,0.0661,3,0.1372,2,0.0977,2,0.1006,13,0.7047,15,0.6958,12,0.5588,7,0.3060,0,0.0000,12,0.5957,11,0.5932,5,0.2295,7,0.3144,2,0.1717,13,0.8186,4,0.2882,10,0.4475,7,0.2807,18,0.9740,17,0.9316,6,0.2345,13,0.8344,15,1.0105,4,0.3960,9,0.4226,4,2.2952,4,2.2952,3,1.9299,2,0.7606,9,3.2304,9,3.2304,6,2.1044,8,3.1677,8,3.1677,5,2.0418,7,2.8995,8,3.1485,4,1.9614,11,5.7776,17,2.1051,28,7.2052,32,7.8051,19,3.2753,17,3.4916,12,2.4522,9,1.7688,23,5.2840,34,8.5271,28,7.1874,1,0.0505,5,0.7077,10,2.7301,13,3.0169,12,2.8687,5,0.9141,19,3.3691,7,1.9786,7,0.2977,7,0.2977,0,0.0000,6,0.3412,6,0.3412,5,0.2786,5,0.2786,4,0.1983,4,0.1983,2,0.1006,7,0.4149,21,1.2605,9,0.4805,9,0.3849,10,0.4752,7,0.3875,7,0.3328,1,0.0505,3,0.3111,16,0.8324,6,0.3187,21,1.1618,8,0.4027,2,0.1086,0,0.0000,2,0.1166,2,0.1086,1,0.0661,1,0.0395,11,0.7321,9,0.4578,5,0.2046,6,0.2690,5,0.2295,5,0.2582,2,0.1427,1,0.0646,5,0.2543,6,0.3316,5,0.2654,7,0.4081,4,0.2498,0,0.0000
060101030305,5,0.5076,5,0.5125,8,0.7790,5,0.5276,4,0.2761,0,0.0000,1,0.2272,4,0.4322,3,0.3553,2,0.1958,13,1.4827,15,1.4416,14,1.2712,7,0.5958,0,0.0000,12,1.1360,12,1.2181,5,0.4456,7,0.6191,2,0.3343,13,1.7038,4,0.5766,10,0.9466,9,0.6785,19,2.1083,18,2.0264,7,0.5231,13,1.6098,15,2.0881,5,0.8417,10,0.9691,4,4.4568,4,4.4568,3,3.8315,2,1.4809,10,6.2887,10,6.2887,7,4.1825,9,9.3028,9,9.3028,6,7.1966,8,8.7767,9,9.2614,5,7.0363,11,11.1418,17,4.1240,29,14.0682,33,15.3912,19,6.4777,17,6.9006,12,4.7649,9,3.4310,23,11.6680,34,17.8195,29,14.0607,1,0.0983,5,1.5057,10,5.4573,13,6.0016,13,5.5772,6,1.7892,20,6.6192,8,3.8575,9,0.8979,9,0.8979,0,0.0000,7,0.7740,7,0.7740,6,0.7115,6,0.7115,6,0.6265,6,0.6265,2,0.1958,7,0.9089,22,2.5788,9,1.0743,9,0.7263,10,0.9166,7,0.7635,7,0.6619,1,0.0983,3,0.6057,17,1.7334,7,0.6453,22,2.4027,10,0.8829,4,0.4557,0,0.0000,2,0.3256,4,0.4472,3,0.3731,1,0.0769,11,1.5804,9,1.0250,5,0.3899,6,0.5225,5,0.4456,5,0.5179,2,0.3432,1,0.1411,5,0.5053,6,0.7175,5,0.6062,7,0.7796,4,0.5583,2,0.1459
060101030401,2,0.0028,3,0.0039,4,0.0045,2,0.0029,2,0.0021,0,0.0000,1,0.0018,2,0.0028,1,0.0018,2,0.0027,13,0.0174,14,0.0170,12,0.0149,7,0.0081,0,0.0000,12,0.0159,11,0.0151,5,0.0052,7,0.0075,2,0.0046,13,0.0216,4,0.0069,9,0.0101,7,0.0076,16,0.0242,15,0.0231,5,0.0054,13,0.0213,14,0.0251,4,0.0104,8,0.0096,2,0.0110,2,0.0110,1,0.0018,2,0.0200,7,0.0356,7,0.0356,4,0.0063,6,0.0340,6,0.0340,3,0.0047,4,0.0264,5,0.0327,1,0.0018,11,0.1505,16,0.0545,26,0.1572,29,0.1623,18,0.0562,16,0.0621,11,0.0325,7,0.0132,21,0.1271,32,0.2117,25,0.1451,1,0.0014,5,0.0207,10,0.0763,13,0.0819,10,0.0422,5,0.0239,17,0.0557,5,0.0187,5,0.0061,5,0.0061,0,0.0000,6,0.0090,6,0.0090,5,0.0074,5,0.0074,3,0.0045,3,0.0045,2,0.0027,7,0.0105,20,0.0309,9,0.0128,9,0.0102,10,0.0119,7,0.0096,6,0.0068,1,0.0014,3,0.0084,14,0.0194,6,0.0075,19,0.0285,7,0.0086,2,0.0029,0,0.0000,2,0.0031,2,0.0029,1,0.0018,1,0.0011,11,0.0187,8,0.0112,5,0.0054,6,0.0063,5,0.0052,5,0.0061,2,0.0038,1,0.0009,4,0.0050,5,0.0079,5,0.0070,7,0.0100,4,0.0058,0,0.0000
060101050101,7,0.1152,7,0.1162,10,0.1695,7,0.1205,4,0.0563,0,0.0000,2,0.0402,6,0.1005,5,0.0860,2,0.0369,14,0.2894,17,0.2987,16,0.2717,7,0.1121,0,0.0000,13,0.2296,14,0.2610,7,0.1196,8,0.1326,2,0.0630,16,0.4846,4,0.1073,12,0.2206,10,0.1477,21,0.4241,20,0.4085,7,0.1001,14,0.3228,16,0.4052,6,0.1794,11,0.1893,4,0.1980,4,0.1980,3,0.0640,2,0.2472,9,0.9148,9,0.9148,5,0.1041,8,0.7598,8,0.7598,5,0.1050,7,0.6611,8,0.7524,4,0.0752,8,0.6353,18,1.1994,31,2.7580,34,2.5287,20,1.2367,17,1.1413,10,0.4153,10,0.2819,24,2.0416,33,3.0471,30,2.4834,1,0.0185,6,0.4177,9,0.9603,12,1.0333,13,0.6497,7,0.7488,23,1.5187,9,0.3429,11,0.1919,11,0.1919,0,0.0000,8,0.1569,8,0.1569,8,0.1528,8,0.1528,8,0.1376,8,0.1376,2,0.0369,7,0.1368,25,0.5667,10,0.2064,10,0.1527,12,0.2028,7,0.1249,9,0.2038,1,0.0185,3,0.1141,18,0.3728,7,0.1343,22,0.4856,12,0.2639,6,0.1051,0,0.0000,3,0.0587,6,0.1051,5,0.0895,1,0.0145,13,0.3188,13,0.2459,7,0.1007,9,0.1417,7,0.1196,6,0.1120,3,0.0675,1,0.0253,5,0.0970,7,0.1397,5,0.0968,8,0.1665,5,0.1084,2,0.0292
060101050102,7,0.2327,7,0.2334,10,0.3412,7,0.2426,4,0.1129,0,0.0000,2,0.0808,6,0.2030,5,0.1743,2,0.0732,14,0.5756,17,0.5947,16,0.5402,7,0.2226,0,0.0000,13,0.4565,14,0.5196,7,0.2382,8,0.2639,2,0.1249,16,0.9626,4,0.2138,12,0.4405,10,0.2942,21,0.8441,20,0.8129,7,0.1999,14,0.6418,16,0.8061,6,0.3565,11,0.3772,5,0.8539,5,0.8539,4,0.5887,2,0.4892,9,1.4219,9,1.4219,6,0.6675,8,1.1160,8,1.1160,6,0.6701,7,0.9210,8,1.1017,5,0.6114,8,1.2601,18,2.3789,29,4.3610,32,3.8871,20,2.4688,17,2.2788,10,0.8236,10,0.5593,21,2.9366,30,4.9347,28,3.7971,1,0.0367,6,0.8289,9,1.9050,12,2.0493,13,1.2889,6,0.6328,22,2.1610,9,0.6802,11,0.3856,11,0.3856,0,0.0000,8,0.3129,8,0.3129,8,0.3062,8,0.3062,8,0.2772,8,0.2772,2,0.0732,7,0.2728,25,1.1271,10,0.4116,10,0.3031,12,0.4041,7,0.2487,9,0.4054,1,0.0367,3,0.2263,18,0.7414,7,0.2680,22,0.9648,12,0.5258,6,0.2122,0,0.0000,3,0.1175,6,0.2122,5,0.1813,1,0.0287,13,0.6348,13,0.4899,7,0.1999,9,0.2820,7,0.2382,6,0.2230,3,0.1345,1,0.0512,5,0.1937,7,0.2772,5,0.1927,8,0.3318,5,0.2166,2,0.0593
060101050104,7,0.0697,7,0.0738,10,0.1072,7,0.0730,4,0.0350,0,0.0000,2,0.0211,6,0.0635,5,0.0535,2,0.0253,15,0.2117,17,0.2066,16,0.1854,7,0.0792,0,0.0000,14,0.1713,15,0.1897,7,0.0786,8,0.0900,2,0.0432,16,0.3316,4,0.0728,12,0.1474,10,0.1000,21,0.2942,20,0.2799,7,0.0715,14,0.2146,16,0.2739,6,0.1257,11,0.1268,5,0.2948,5,0.2948,4,0.2030,2,0.1691,9,0.4913,9,0.4913,6,0.2304,8,0.3852,8,0.3852,6,0.2311,7,0.3181,8,0.3804,5,0.2109,8,0.3955,18,0.8213,28,1.3899,31,1.1834,21,0.8247,18,0.7598,11,0.2961,10,0.1931,20,0.7176,28,1.3872,27,1.1508,1,0.0127,6,0.2465,9,0.5787,12,0.6709,13,0.4454,6,0.2188,22,0.7041,9,0.2353,11,0.1225,11,0.1225,0,0.0000,8,0.1014,8,0.1014,8,0.0990,8,0.0990,8,0.0850,8,0.0850,2,0.0253,7,0.0931,25,0.3847,10,0.1387,11,0.1159,13,0.1473,8,0.0937,9,0.1364,1,0.0127,3,0.0782,18,0.2551,7,0.0892,22,0.3333,12,0.1741,6,0.0625,0,0.0000,3,0.0338,6,0.0625,5,0.0518,1,0.0099,13,0.2122,13,0.1656,7,0.0689,9,0.0937,7,0.0786,6,0.0735,3,0.0429,1,0.0141,5,0.0597,7,0.0957,5,0.0629,8,0.1074,5,0.0677,2,0.0165
060101050201,7,0.3250,8,2.1237,10,0.4685,7,0.3379,4,0.1471,0,0.0000,2,0.1259,6,0.2877,5,0.2498,2,0.0965,16,0.8144,19,0.9317,17,0.7146,8,2.0987,0,0.0000,16,2.5875,17,2.6590,8,0.4393,8,0.3447,2,0.1647,16,1.2428,4,0.2785,13,2.3589,11,2.1915,21,1.1557,20,1.1004,7,0.2731,15,0.8483,16,1.0242,6,0.4794,11,0.4642,5,1.1640,5,1.1640,4,0.8136,2,0.6441,9,1.9126,9,1.9126,6,0.9181,8,1.5084,8,1.5084,6,0.9209,7,1.2527,8,1.4898,5,0.8437,7,1.2604,18,3.1269,27,5.0091,31,4.4350,20,2.9072,16,2.3091,11,1.1292,10,0.7374,16,1.7248,25,4.5282,26,4.1529,1,0.0484,5,0.7087,7,1.7378,11,2.3200,12,1.3524,6,0.8341,21,2.4828,9,0.8976,11,0.5271,11,0.5271,0,0.0000,8,0.4325,8,0.4325,8,0.4235,8,0.4235,8,0.3836,8,0.3836,2,0.0965,7,0.3325,26,1.4745,10,0.5074,12,0.4773,13,0.5626,8,0.3576,9,0.5222,1,0.0484,3,0.2985,18,0.9509,7,0.3417,22,1.3100,12,0.6797,6,0.2977,0,0.0000,3,0.1743,6,0.2976,5,0.2570,1,0.0379,13,0.7884,13,0.6096,8,2.0587,10,2.1548,7,0.3007,6,0.2819,3,0.1418,1,0.0553,6,2.0256,7,0.4026,5,0.2770,8,0.4110,5,0.2378,2,0.0768
